borough,gross_monthly_rent
1,9999
1,9999
1,1265
1,0443
1,0965
1,1775
1,0752
1,0407
1,0400
1,0997
1,1300
1,1350
1,0920
1,1500
1,0825
1,1108
1,0844
1,0750
1,0800
1,1150
1,1447
1,1528
1,1019
1,1533
1,1035
1,0850
1,9999
1,1115
1,1115
1,0583
1,0512
1,0248
1,0544
1,1060
1,9999
1,1140
1,9999
1,0540
1,0775
1,0677
1,0990
1,0960
1,0990
1,0840
1,0856
1,0620
1,0359
1,0787
1,0644
1,0823
1,0407
1,0750
1,0720
1,0700
1,0763
1,0967
1,0783
1,0920
1,0943
1,9999
1,9999
1,9999
1,9999
1,0670
1,0678
1,0758
1,1490
1,0800
1,0800
1,0862
1,0952
1,1100
1,1049
1,0814
1,1156
1,1450
1,1520
1,1300
1,2096
1,0661
1,1212
1,0900
1,0884
1,0202
1,0342
1,1300
1,1100
1,1163
1,0739
1,1120
1,9999
1,9999
1,9999
1,9999
1,1400
1,0484
1,0287
1,1014
1,1160
1,1668
1,1415
1,1480
1,0732
1,0770
1,0681
1,0800
1,1000
1,0629
1,1468
1,0467
1,1350
1,0920
1,1035
1,1400
1,0950
1,0256
1,0425
1,1170
1,0600
1,0612
1,0712
1,0712
1,0333
1,0160
1,0283
1,0289
1,0460
1,0452
1,0735
1,1680
1,0707
1,1740
1,1570
1,0520
1,0790
1,0693
1,0370
1,0500
1,0500
1,0600
1,0500
1,0415
1,0400
1,0197
1,0376
1,0200
1,0377
1,0330
1,1200
1,1200
1,1078
1,1053
1,0810
1,0925
1,1170
1,0259
1,0694
1,0230
1,0368
1,0161
1,0361
1,0304
1,0470
1,0560
1,0420
1,0975
1,0528
1,0473
1,0546
1,0217
1,0240
1,0517
1,0263
1,0417
1,0930
1,0530
1,0530
1,0525
1,9999
1,9999
1,9999
1,9999
1,9999
1,0470
1,0543
1,9999
1,0746
1,0900
1,0925
1,1480
1,0577
1,9999
1,1938
1,1138
1,9999
1,9999
1,9999
1,9999
1,0780
1,1080
1,1096
1,0907
1,1200
1,1100
1,9999
1,1117
1,0500
1,0400
1,1171
1,9999
1,0330
1,1394
1,0967
1,1150
1,1000
1,1200
1,0907
1,1105
1,0806
1,1070
1,9999
1,1085
1,0638
1,0415
1,0630
1,0739
1,0840
1,0730
1,0662
1,9999
1,0870
1,1003
1,1200
1,0709
1,1054
1,0842
1,0801
1,0773
1,0798
1,1200
1,1083
1,0670
1,1038
1,0750
1,0148
1,0773
1,0782
1,2066
1,0497
1,1558
1,1140
1,0913
1,0499
1,0835
1,0975
1,0563
1,0905
1,1185
1,0826
1,1240
1,1126
1,1040
1,1340
1,0995
1,0689
1,0853
1,0790
1,1050
1,1101
1,0800
1,1157
1,0938
1,0800
1,1040
1,9999
1,0964
1,0845
1,0834
1,0785
1,0775
1,0749
1,0748
1,1631
1,1020
1,0995
1,0888
1,1200
1,1027
1,0716
1,0349
1,0710
1,0205
1,1101
1,1050
1,0900
1,0900
1,1050
1,1000
1,1050
1,0856
1,0968
1,0885
1,0975
1,0750
1,0785
1,1145
1,0932
1,0432
1,1225
1,1360
1,1360
1,1400
1,1295
1,0529
1,0504
1,0354
1,0641
1,0784
1,0556
1,0913
1,0745
1,0380
1,0794
1,0635
1,0993
1,0884
1,0996
1,1140
1,0346
1,0925
1,0568
1,0769
1,0869
1,0522
1,0730
1,0825
1,0383
1,1000
1,1128
1,0950
1,0213
1,9999
1,1320
1,0363
1,1300
1,0884
1,1020
1,1195
1,1360
1,0869
1,1279
1,1400
1,0870
1,1040
1,1057
1,0860
1,0810
1,1069
1,0843
1,1360
1,0856
1,0800
1,1200
1,1066
1,0416
1,0825
1,0565
1,0663
1,0682
1,0940
1,0814
1,0805
1,0996
1,0890
1,0850
1,0684
1,0520
1,0885
1,0640
1,0890
1,1024
1,1179
1,0812
1,0943
1,1236
1,0943
1,1010
1,1100
1,1254
1,0965
1,0508
1,1158
1,0981
1,1083
1,1410
1,0533
1,0969
1,1089
1,1520
1,0870
1,0828
1,0970
1,0798
1,1085
1,1150
1,1325
1,0766
1,0780
1,1110
1,0734
1,1210
1,0716
1,1010
1,0887
1,0880
1,0646
1,0808
1,0645
1,0299
1,0620
1,0948
1,0690
1,0622
1,0840
1,0939
1,0950
1,0943
1,9999
1,9999
1,1170
1,1355
1,0870
1,0580
1,1050
1,0872
1,0902
1,1000
1,0868
1,1175
1,0364
1,0820
1,1200
1,9999
1,0802
1,0920
1,0640
1,0804
1,0783
1,0605
1,0684
1,1070
1,1070
1,0945
1,1278
1,1331
1,9999
1,0900
1,0572
1,0680
1,0953
1,1055
1,1100
1,1051
1,1145
1,0680
1,0814
1,0775
1,0678
1,0950
1,1274
1,0702
1,0702
1,0500
1,0561
1,0925
1,0500
1,0585
1,0325
1,0891
1,0600
1,1030
1,0600
1,1500
1,1100
1,0900
1,0900
1,1200
1,1003
1,0720
1,0875
1,0645
1,1200
1,9999
1,9999
1,0980
1,0735
1,0980
1,1223
1,0940
1,0980
1,0885
1,0550
1,0213
1,0224
1,1030
1,1260
1,1151
1,1136
1,0500
1,0865
1,0575
1,0875
1,0766
1,9999
1,0800
1,0925
1,0294
1,0659
1,0892
1,1020
1,0928
1,1265
1,1280
1,1100
1,1383
1,1060
1,1060
1,1516
1,0505
1,0698
1,0770
1,0813
1,0850
1,0880
1,0345
1,0915
1,9999
1,0525
1,1010
1,1100
1,0500
1,0920
1,0583
1,0658
1,1100
1,1046
1,1200
1,1275
1,0800
1,1032
1,0940
1,1250
1,1917
1,1150
1,1250
1,0750
1,0800
1,0590
1,1205
1,0980
1,0523
1,0850
1,0910
1,1300
1,0910
1,0747
1,1065
1,0890
1,0540
1,0810
1,0610
1,0650
1,1260
1,0700
1,0800
1,1090
1,0875
1,0874
1,0529
1,0671
1,0750
1,0869
1,9999
1,0672
1,0645
1,0783
1,1586
1,0700
1,1300
1,1150
1,0411
1,1370
1,0475
1,0896
1,1010
1,1300
1,0920
1,0262
1,0820
1,0786
1,0560
1,0560
1,0560
1,0560
1,1104
1,1000
1,1350
1,0850
1,0870
1,1399
1,0539
1,0918
1,0720
1,1667
1,1030
1,1039
1,1489
1,0875
1,0890
1,0790
1,0550
1,0900
1,0950
1,0808
1,1100
1,1382
1,1459
1,1100
1,0820
1,0420
1,1024
1,0920
1,9999
1,9999
1,9999
1,0860
1,0722
1,0750
1,0703
1,9999
1,9999
1,0870
1,1070
1,1118
1,1055
1,1130
1,1028
1,1005
1,0955
1,0600
1,1430
1,9999
1,9999
1,1465
1,9999
1,0765
1,1765
1,0690
1,0995
1,1265
1,0904
1,0765
1,1042
1,1050
1,1049
1,0860
1,0945
1,0833
1,0831
1,0920
1,9999
1,1200
1,9999
1,0960
1,0805
1,1260
1,0890
1,1028
1,1042
1,1060
1,0850
1,9999
1,1260
1,9999
1,2090
1,0740
1,9999
1,0738
1,0847
1,1130
1,0272
1,0225
1,0514
1,0212
1,0770
1,0975
1,9999
1,9999
1,1300
1,0875
1,9999
1,1400
1,9999
1,1075
1,0848
1,0832
1,1000
1,0880
1,1255
1,0380
1,1650
1,1543
1,1200
1,9999
1,1260
1,1260
1,0932
1,0860
1,0944
1,0860
1,9999
1,1100
1,0930
1,0900
1,1100
1,1010
1,1119
1,0406
1,1010
1,0930
1,0930
1,1100
1,1486
1,0571
1,0930
1,1200
1,0838
1,1279
1,1075
1,0900
1,0810
1,0907
1,0820
1,0909
1,1023
1,1100
1,1300
1,0990
1,0740
1,0985
1,1060
1,0860
1,0875
1,1025
1,0972
1,0915
1,1057
1,1050
1,1380
1,1030
1,9999
1,9999
1,0960
1,0980
1,1410
1,1219
1,0918
1,0802
1,1067
1,0808
1,1218
1,9999
1,0900
1,1220
1,1145
1,0680
1,1020
1,9999
1,9999
1,0910
1,1182
1,0996
1,0982
1,1382
1,0982
1,0982
1,1182
1,0986
1,0750
1,0904
1,0885
1,1020
1,1478
1,0920
1,1029
1,1150
1,1269
1,0592
1,1216
1,1145
1,1010
1,1004
1,0860
1,0913
1,1439
1,0912
1,1178
1,0996
1,0645
1,0946
1,0827
1,0840
1,0990
1,0840
1,1035
1,1635
1,1100
1,0936
1,1123
1,0999
1,1215
1,0610
1,0810
1,0904
1,1015
1,1420
1,1020
1,1320
1,0865
1,0636
1,1150
1,1099
1,1400
1,1180
1,1248
1,1495
1,1312
1,0943
1,0714
1,0780
1,1319
1,1019
1,1083
1,0625
1,0962
1,0762
1,1070
1,0979
1,0702
1,1585
1,1035
1,1025
1,1110
1,0980
1,0917
1,1002
1,1031
1,1603
1,1525
1,1077
1,0877
1,0942
1,0874
1,9999
1,9999
1,9999
1,9999
1,1190
1,1620
1,9999
1,1140
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,0939
1,0725
1,9999
1,9999
1,9999
1,9999
1,9999
1,1300
1,1400
1,9999
1,9999
1,1000
1,0963
1,1025
1,1130
1,9999
1,9999
1,1345
1,9999
1,9999
1,1645
1,9999
1,9999
1,9999
1,9999
1,1700
1,9999
1,9999
1,9999
1,0700
1,9999
1,9999
1,9999
1,1565
1,1235
1,1000
1,2565
1,9999
1,9999
1,1560
1,0950
1,9999
1,9999
1,9999
1,1640
1,0865
1,9999
1,9999
1,0930
1,1170
1,1184
1,1085
1,0810
1,0806
1,0750
1,9999
1,1440
1,2600
1,1730
1,9999
1,9999
1,1170
1,9999
1,9999
1,9999
1,9999
1,1208
1,0975
1,1320
1,1250
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1000
1,9999
1,0715
1,0867
1,1179
1,0774
1,0937
1,0912
1,0851
1,1025
1,9999
1,9999
1,9999
1,9999
1,1002
1,1010
1,1110
1,1050
1,9999
1,9999
1,9999
1,1422
1,0720
1,0950
1,1071
1,1075
1,9999
1,1900
1,1000
1,9999
1,1150
1,1063
1,1053
1,0930
1,1765
1,1675
1,2115
1,1540
1,5040
1,0305
1,0736
1,0449
1,0900
1,1390
1,1190
1,1390
1,1390
1,0950
1,0877
1,0857
1,1130
1,1026
1,1025
1,1400
1,0800
1,0750
1,0820
1,0778
1,1743
1,2253
1,9999
1,1453
1,1650
1,1453
1,0930
1,1368
1,1600
1,0870
1,1095
1,1093
1,0876
1,0915
1,1280
1,9999
1,0880
1,0995
1,0833
1,0316
1,0524
1,0274
1,1032
1,0765
1,1360
1,1159
1,0575
1,0157
1,0157
1,0349
1,0800
1,1120
1,1250
1,1070
1,1100
1,0914
1,1100
1,1087
1,0878
1,0973
1,1040
1,1041
1,0970
1,1139
1,0950
1,1330
1,1332
1,1000
1,9999
1,9999
1,9999
1,9999
1,1020
1,0925
1,1344
1,1098
1,1170
1,0834
1,1115
1,0958
1,0840
1,0864
1,0917
1,0990
1,0700
1,0830
1,9999
1,9999
1,0900
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1150
1,1050
1,9999
1,9999
1,0990
1,9999
1,1040
1,1840
1,1040
1,9999
1,9999
1,9999
1,9999
1,1525
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,0800
1,1400
1,9999
1,1386
1,1550
1,1200
1,1000
1,9999
1,9999
1,9999
1,1520
1,0760
1,9999
1,0990
1,1590
1,1290
1,1190
1,0860
1,9999
1,0434
1,0910
1,9999
1,1170
1,0820
1,1300
1,0550
1,9999
1,1264
1,0996
1,9999
1,1008
1,9999
1,0925
1,0925
1,1072
1,0807
1,0915
1,9999
1,9999
1,0880
1,9999
1,1270
1,9999
1,9999
1,9999
1,1050
1,1150
1,9999
1,1030
1,1505
1,9999
1,0818
1,1250
1,0780
1,1130
1,1310
1,1358
1,9999
1,9999
1,0732
1,1057
1,9999
1,1000
1,9999
1,1125
1,1325
1,9999
1,9999
1,1125
1,9999
1,0920
1,9999
1,1020
1,9999
1,9999
1,9999
1,0880
1,1042
1,1670
1,1110
1,9999
1,9999
1,9999
1,9999
1,9999
1,1610
1,0620
1,1119
1,9999
1,1046
1,0839
1,1370
1,0975
1,1113
1,1446
1,1330
1,1047
1,1330
1,9999
1,1430
1,0895
1,1260
1,1157
1,1050
1,1100
1,1200
1,9999
1,0937
1,1200
1,1005
1,0565
1,9999
1,0687
1,0835
1,1178
1,1265
1,1215
1,1350
1,9999
1,9999
1,0625
1,9999
1,1000
1,2100
1,0835
1,9999
1,0701
1,1065
1,1008
1,1050
1,9999
1,1100
1,0900
1,9999
1,1010
1,9999
1,9999
1,3100
1,1130
1,1160
1,1400
1,9999
1,0950
1,9999
1,1360
1,0950
1,9999
1,9999
1,0800
1,1250
1,0780
1,0775
1,1100
1,0650
1,1000
1,0945
1,1510
1,9999
1,1226
1,0805
1,1075
1,1150
1,1775
1,1150
1,1300
1,0978
1,1075
1,0895
1,1256
1,1380
1,1100
1,0900
1,2015
1,9999
1,9999
1,1397
1,9999
1,1320
1,9999
1,9999
1,9999
1,9999
1,0500
1,0800
1,0765
1,0220
1,1215
1,9999
1,1700
1,0905
1,1180
1,0480
1,0839
1,0950
1,0930
1,1100
1,0970
1,9999
1,1800
1,0875
1,0950
1,1512
1,1090
1,1175
1,1555
1,0884
1,0990
1,0540
1,0525
1,0200
1,0947
1,0244
1,0747
1,0633
1,0200
1,0272
1,1161
1,0887
1,1002
1,0845
1,0600
1,0990
1,1050
1,1400
1,1019
1,1040
1,0725
1,0289
1,0302
1,0719
1,0546
1,1255
1,0405
1,0213
1,0175
1,0905
1,0635
1,0405
1,0645
1,0623
1,0425
1,0188
1,0428
1,1092
1,0850
1,1043
1,0993
1,0595
1,0790
1,0557
1,1090
1,0750
1,0765
1,0835
1,0484
1,0718
1,0360
1,0438
1,0330
1,0218
1,0188
1,0219
1,1320
1,1127
1,0860
1,1122
1,0650
1,1000
1,0220
1,0745
1,9999
1,9999
1,0620
1,9999
1,0940
1,0567
1,0760
1,0760
1,0300
1,0700
1,0799
1,0799
1,0209
1,0853
1,0382
1,0551
1,1560
1,0900
1,0910
1,0810
1,0925
1,0295
1,0445
1,0203
1,0540
1,0500
1,1550
1,0889
1,1105
1,1050
1,0684
1,0684
1,0750
1,0697
1,1200
1,0859
1,0910
1,0964
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1950
1,2052
1,9999
1,9999
1,9999
1,1335
1,9999
1,9999
1,9999
1,9999
1,1100
1,9999
1,0700
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1585
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1312
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1465
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1012
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1700
1,9999
1,1575
1,9999
1,1220
1,1400
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,2215
1,1840
1,9999
1,1735
1,1400
1,1430
1,9999
1,0950
1,0760
1,0780
1,0760
1,0797
1,9999
1,0797
1,9999
1,9999
1,9999
1,9999
1,9999
1,0910
1,9999
1,0995
1,0900
1,9999
1,9999
1,9999
1,0960
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,0760
1,0700
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1165
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,0710
1,9999
1,1420
1,1180
1,0960
1,1180
1,0800
1,0970
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1060
1,9999
1,9999
1,9999
1,9999
1,1610
1,1160
1,0560
1,0712
1,9999
1,9999
1,9999
1,9999
1,9999
1,1833
1,1933
1,1475
1,1785
1,0974
1,1297
1,0595
1,1100
1,0971
1,0968
1,1083
1,0990
1,0958
1,1108
1,0886
1,0902
1,0260
1,0260
1,0212
1,0263
1,1663
1,0960
1,1450
1,0856
1,0743
1,0216
1,0203
1,0172
1,0342
1,0186
1,0183
1,0246
1,9999
1,9999
1,9999
1,9999
1,1098
1,1448
1,1010
1,9999
1,1348
1,9999
1,0948
1,9999
1,0960
1,1270
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1160
1,1235
1,9999
1,1060
1,1335
1,9999
1,0250
1,0660
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1060
1,1775
1,9999
1,9999
1,9999
1,9999
1,1365
1,9999
1,1040
1,1380
1,1375
1,1350
1,9999
1,1100
1,1300
1,1700
1,0985
1,9999
1,0825
1,1040
1,0790
1,0790
1,9999
1,9999
1,1725
1,1800
1,9999
1,9999
1,0685
1,1189
1,9999
1,1550
1,0850
1,9999
1,9999
1,9999
1,1310
1,1070
1,1008
1,1210
1,1060
1,9999
1,1010
1,9999
1,9999
1,1305
1,1105
1,1755
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,0739
1,1840
1,0975
1,1070
1,0404
1,2400
1,9999
1,9999
1,1485
1,9999
1,1300
1,9999
1,1010
1,0860
1,1150
1,0495
1,1095
1,0880
1,0515
1,0965
1,1320
1,0775
1,1145
1,1085
1,1196
1,1150
1,9999
1,9999
1,9999
1,9999
1,1800
1,9999
1,1250
1,0589
1,0843
1,0923
1,9999
1,1125
1,0485
1,0825
1,0874
1,1100
1,1375
1,0990
1,0700
1,0258
1,1200
1,1200
1,1230
1,9999
1,9999
1,9999
1,9999
1,0287
1,0418
1,0336
1,0750
1,0850
1,1074
1,1090
1,0995
1,0975
1,0975
1,0852
1,0975
1,0550
1,0600
1,0871
1,0945
1,0293
1,0830
1,0945
1,1055
1,0775
1,9999
1,1130
1,1010
1,1080
1,1080
1,0880
1,0880
1,0980
1,0880
1,1005
1,0865
1,0329
1,0427
1,1045
1,1000
1,1100
1,1100
1,0550
1,0468
1,0619
1,0619
1,0309
1,0176
1,0233
1,0233
1,1640
1,1133
1,1280
1,1013
1,0763
1,0930
1,0865
1,0820
1,1163
1,1013
1,0785
1,0820
1,0975
1,1045
1,9999
1,0570
1,1230
1,0445
1,0540
1,0500
1,0547
1,0600
1,0513
1,0720
1,0400
1,0715
1,0750
1,0875
1,0277
1,0545
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1300
1,1775
1,9999
1,9999
1,1000
1,9999
1,0578
1,9999
1,9999
1,9999
1,0778
1,9999
1,9999
1,9999
1,1178
1,9999
1,9999
1,9999
1,9999
1,1478
1,0960
1,1800
1,9999
1,1200
1,1020
1,0900
1,9999
1,9999
1,9999
1,9999
1,0450
1,9999
1,1640
1,1025
1,0800
1,2018
1,9999
1,9999
1,1918
1,9999
1,1000
1,0850
1,1300
1,9999
1,1200
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,0850
1,1050
1,1600
1,1500
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,1300
1,1200
1,1390
1,1400
1,1300
1,0750
1,1045
1,0670
1,9999
1,9999
1,1750
1,1400
1,1050
1,1194
1,1050
1,9999
1,1950
1,9999
1,9999
1,2074
1,1400
1,2000
1,1600
1,2000
1,1400
1,1600
1,1300
1,1400
1,1250
1,9999
1,1150
1,9999
1,0650
1,9999
1,9999
1,1330
1,9999
1,1080
1,1080
1,1080
1,1080
1,9999
1,1191
1,1491
1,9999
1,0593
1,0691
1,1640
1,0807
1,9999
1,9999
1,9999
1,9999
1,2350
1,9999
1,9999
1,9999
1,1791
1,0782
1,9999
1,9999
1,0691
1,1291
1,1291
1,1141
1,9999
1,9999
1,9999
1,1450
1,1807
1,1091
1,1121
1,1191
1,9999
1,1091
1,1275
1,1100
1,1100
1,1527
1,0824
1,0899
1,9999
1,9999
1,9999
1,1060
1,1195
1,1040
1,1265
1,0800
1,0873
1,0743
1,0900
1,9999
1,9999
1,9999
1,0600
1,0750
1,1400
1,0900
1,2474
1,1125
1,9999
1,0870
1,9999
1,0774
1,9999
1,9999
1,2607
1,9999
1,1510
1,0974
1,1066
1,1060
1,0992
1,1350
1,1750
1,1310
1,1298
1,9999
1,9999
1,1748
1,1320
1,0870
1,0870
1,9999
1,0700
1,0640
1,0492
1,0915
1,0898
1,1050
1,0897
1,0860
1,9999
1,0760
1,1000
1,0840
1,1060
1,0301
1,0812
1,1133
1,0990
1,1040
1,0932
1,0935
1,0905
1,0935
1,1024
1,0360
1,0599
1,0459
1,0543
1,0900
1,0181
1,0480
1,0288
1,0389
1,0371
1,0288
1,1000
1,1419
1,1320
1,0520
1,0660
1,0595
1,0595
1,0499
1,0743
1,0622
1,0616
1,9999
1,1203
1,1160
1,9999
1,9999
1,0810
1,9999
1,9999
1,1410
1,9999
1,1355
1,0600
1,0500
1,0715
1,0550
1,9999
1,1575
1,1275
1,1540
1,1879
1,1525
1,1875
1,9999
1,1640
1,1750
1,1550
1,1325
1,9999
1,1005
1,9999
1,0900
1,0767
1,0929
1,0959
1,0765
1,0719
1,0714
1,0735
1,1480
1,0850
1,1565
1,0950
1,1366
1,1395
1,9999
1,1280
1,9999
1,9999
1,2200
1,0800
1,0921
1,0735
1,9999
1,9999
1,9999
1,1275
1,9999
1,9999
1,9999
1,1390
1,1405
1,0450
1,0415
1,0653
1,0315
1,1970
1,1370
1,9999
1,1380
1,1200
1,0800
1,1600
1,0950
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,9999
1,0991
1,0770
1,0753
1,1157
1,0748
1,9999
1,9999
1,0860
1,0800
1,0810
1,0840
1,9999
1,1456
1,1540
1,0700
1,0916
1,0916
1,1050
1,0347
1,0704
1,1040
1,0740
1,1400
1,1300
1,0940
1,1934
1,9999
1,0920
1,9999
1,9999
1,1420
1,1730
1,1670
1,1500
1,1020
1,1090
1,1242
1,0786
1,0773
1,9999
1,0835
1,9999
1,1045
1,1095
1,1095
1,1055
1,1555
1,1655
1,1575
1,9999
1,1134
1,1650
1,9999
1,1750
1,0824
1,1110
1,0894
1,0924
1,1600
1,1800
1,1602
1,1440
1,0770
1,0800
1,0765
1,1425
1,1500
1,1625
1,1190
1,1320
1,0692
1,0841
1,1667
1,1139
1,0808
1,1269
1,1040
1,0830
1,0871
1,0825
1,0747
1,1480
1,0565
1,1900
1,1780
1,1620
1,1270
1,9999
1,1318
1,1319
1,1270
1,1177
1,1820
1,1620
1,1820
1,1820
1,0601
1,0790
1,0750
1,0611
1,0622
1,0765
1,0660
1,0797
1,1135
1,1059
1,1370
1,1181
1,1250
1,1910
1,0589
1,0847
1,1362
1,1610
1,9999
1,1175
1,0760
1,0750
1,0765
1,0740
1,1686
1,1180
1,9999
1,0750
1,1498
1,1445
1,1325
1,1640
1,1075
1,1640
1,1290
1,9999
1,9999
1,0247
1,2700
1,0870
1,0254
1,0800
1,0347
1,0680
1,1266
1,1290
1,1490
1,1175
1,0511
1,0215
1,0159
1,1135
1,9999
1,1350
1,9999
1,0744
1,0745
1,0745
1,0879
1,1800
1,1582
1,1273
1,0932
1,0855
1,0822
1,0912
1,1550
1,1305
1,1305
1,1200
1,1211
1,0852
1,0890
1,0582
1,0869
1,1750
1,9999
1,1950
1,1950
1,0685
1,0800
1,0780
1,0750
1,0710
1,0710
1,0710
1,0710
1,0960
1,0830
1,1755
1,0986
1,1318
1,0600
1,9999
1,1803
1,0650
1,1370
1,9999
1,0900
1,1540
1,0223
1,1200
1,1000
1,1885
1,1265
1,1570
1,1725
1,1780
1,9999
1,1765
1,1840
1,9999
1,2620
1,2915
1,9999
1,9999
1,1350
1,1050
1,1550
1,1210
1,1450
1,1501
1,9999
1,1950
1,9999
1,9999
1,1000
1,9999
1,0620
1,9999
1,1270
1,1370
1,0450
1,1070
1,1370
1,1065
1,0975
1,9999
1,1656
1,1470
1,1665
1,9999
1,0830
1,9999
1,1270
1,1270
1,0670
1,0431
1,1127
1,1150
1,9999
1,1540
1,9999
1,1016
1,0869
1,9999
1,1250
1,1060
1,9999
1,1066
1,9999
1,1136
1,1808
1,9999
1,1200
1,1050
1,1753
1,1725
1,0225
1,0343
1,0321
1,0191
1,0385
1,1635
1,1840
1,9999
1,1690
1,1840
1,1700
1,1840
1,1420
1,1790
1,1740
1,1090
1,1635
1,1175
1,1225
1,0945
1,1232
1,9999
1,1100
1,9999
1,1765
1,1073
1,9999
1,1750
1,1600
1,9999
1,0897
1,1137
1,0750
1,1799
1,0889
1,0849
1,0692
1,0940
