borough,gross_monthly_rent
1,0790
1,9999
1,0849
1,0600
1,9999
1,0176
1,0900
1,0945
1,9999
1,0912
1,0810
1,0643
1,9999
1,0770
1,0455
1,0620
1,0274
1,0280
1,0238
1,0800
1,9999
1,0647
1,0585
1,1000
1,0632
1,9999
1,9999
1,0925
1,0580
1,9999
1,0554
1,0989
1,9999
1,0249
1,9999
1,9999
1,0766
1,0850
1,0461
1,0745
1,0539
1,0735
1,0775
1,0495
1,0695
1,0300
1,0362
1,0560
1,0786
1,0801
1,9999
1,9999
1,0434
1,0686
1,0715
1,1262
1,0813
1,0256
1,0180
1,0333
1,0620
1,1209
1,0712
1,0715
1,0970
1,0950
1,1602
1,0826
1,0489
1,0475
1,0563
1,0600
1,9999
1,0178
1,0802
1,1219
1,0770
1,9999
1,9999
1,9999
1,1000
1,0884
1,0800
1,0835
1,0722
1,0279
1,0650
1,1050
1,9999
1,9999
1,0354
1,9999
1,9999
1,0417
1,1450
1,0400
1,0338
1,0865
1,0640
1,1128
1,9999
1,0815
1,9999
1,0880
1,9999
1,0775
1,9999
1,1057
1,0623
1,0500
1,0587
1,0727
1,0815
1,9999
1,0775
1,9999
1,0790
1,0368
1,0679
1,0137
1,1055
1,9999
1,0685
1,0827
1,9999
1,9999
1,0620
1,0730
1,9999
1,0815
1,0592
1,9999
1,0840
1,0780
1,0710
1,1660
1,1080
1,0201
1,9999
1,0580
1,9999
1,0407
1,0627
1,1081
1,9999
1,9999
1,9999
1,0510
1,0775
1,0796
1,9999
1,0638
1,0477
1,0301
1,0825
1,0850
1,0644
1,0153
1,0934
1,1002
1,9999
1,9999
1,0716
1,2075
1,9999
1,0588
1,0755
1,1255
1,0571
1,9999
1,0850
1,1602
1,0780
1,0725
1,0268
1,1462
1,0830
1,0753
1,9999
1,0520
1,0688
1,9999
1,0477
1,0432
1,0591
1,9999
1,0655
1,0772
1,0710
1,0224
1,0842
1,0985
1,1000
1,0429
1,0283
1,9999
1,1555
1,0666
1,0614
1,0953
1,0173
1,1400
1,9999
1,0571
1,9999
1,0708
1,0630
1,0500
1,1030
1,0506
1,1554
1,1037
1,9999
1,0840
1,0860
1,0181
1,0415
1,1120
1,0770
1,0576
1,0940
1,0233
1,0849
1,0650
1,0700
1,9999
1,0530
1,9999
1,9999
1,9999
1,0731
1,0153
1,9999
1,0694
1,9999
1,0633
1,0205
1,1430
1,0243
1,0513
1,9999
1,0554
1,1080
1,0730
1,0647
1,0736
1,0495
1,0860
1,0760
1,0725
1,1000
1,0370
1,0131
1,9999
1,0950
1,0448
1,0707
1,9999
1,0184
1,0576
1,0383
1,0533
1,0753
1,1166
1,0585
1,9999
1,0321
1,0888
1,1374
1,0749
1,0199
1,0700
1,0675
1,9999
1,9999
1,9999
1,9999
1,0176
1,0872
1,0915
1,9999
1,0600
1,9999
1,0268
1,9999
1,0940
1,0168
1,0736
1,0885
1,9999
1,1305
1,1358
1,9999
1,0250
1,9999
1,9999
1,9999
1,0749
1,9999
1,0607
1,0920
1,9999
1,0871
1,0500
1,9999
1,0385
1,0427
1,9999
1,0570
1,0652
1,9999
1,0453
1,9999
1,1200
1,0619
1,9999
1,1092
1,0200
1,0580
1,0644
1,9999
1,0767
1,0800
1,0775
1,9999
1,0575
1,0500
1,0746
1,0475
1,9999
1,0840
1,0585
1,0696
1,9999
1,9999
1,0857
1,9999
1,0577
1,9999
1,9999
1,9999
1,0765
1,0488
1,9999
1,0315
1,0340
1,0933
1,0600
1,0753
1,9999
1,1108
1,0391
1,0484
1,0692
1,0516
1,0749
1,0638
1,0695
1,9999
1,9999
1,0725
1,1110
1,1030
1,0842
1,1750
1,9999
1,0925
1,0502
1,0718
1,9999
1,9999
1,0570
1,0422
1,0650
1,0760
1,0256
1,0470
1,1029
1,9999
1,0554
1,0850
1,0645
1,9999
1,0255
1,0540
1,0704
1,0325
1,1335
1,0660
1,0284
1,0930
1,9999
1,0466
1,9999
1,0949
1,9999
1,0750
1,9999
1,0929
1,0884
1,0400
1,0281
1,1065
1,1149
1,9999
1,0656
1,0478
1,0972
1,9999
1,9999
1,0176
1,0645
1,0720
1,0412
1,0260
1,0832
1,0655
1,9999
1,0830
1,0655
1,0235
1,0350
1,9999
1,9999
1,1070
1,0399
1,0807
1,0250
1,0730
1,0555
1,9999
1,0799
1,0503
1,0459
1,0580
1,0364
1,0652
1,0748
1,1044
1,1080
1,0842
1,9999
1,1213
1,0676
1,0323
1,0495
1,9999
1,9999
1,1261
1,0925
1,0723
1,1000
1,0710
1,9999
1,0800
1,0330
1,0227
1,0447
1,0477
1,0596
1,0995
1,2065
1,0460
1,1080
1,0233
1,9999
1,0122
1,0719
1,9999
1,9999
1,0820
1,0191
1,0760
1,0376
1,0607
1,0457
1,0679
1,0520
1,9999
1,0409
1,9999
1,0669
1,9999
1,9999
1,9999
1,0857
1,9999
1,9999
1,0380
1,9999
1,9999
1,9999
1,0574
1,0875
1,0484
1,0530
1,0340
1,0300
1,1005
1,0815
1,9999
1,9999
1,0995
1,0393
1,0704
1,0416
1,9999
1,0619
1,0694
1,0613
1,0860
1,1030
1,1293
1,9999
1,0539
1,0449
1,0600
1,9999
1,1020
1,0694
1,0700
1,0765
1,0645
1,0738
1,0350
1,1750
1,0550
1,0622
1,0810
1,0676
1,0626
1,0650
1,0495
1,0495
1,0995
1,0800
1,0510
1,0678
1,0129
1,0480
1,9999
1,0742
1,9999
1,0760
1,0827
1,0857
1,0630
1,0428
1,0776
1,0480
1,9999
1,9999
1,1100
1,0635
1,9999
1,0700
1,0618
1,1000
1,9999
1,0410
1,0596
1,9999
1,0727
1,9999
1,0500
1,0435
1,0211
1,9999
1,1048
1,0309
1,0825
1,0815
1,9999
1,0197
1,0648
1,9999
1,0581
1,0880
1,0417
1,9999
1,0897
1,9999
1,0433
1,0975
1,0875
1,0670
1,0200
1,0559
1,0833
1,0396
1,0850
1,0583
1,1079
1,1040
1,0306
1,0461
1,0590
1,9999
1,9999
1,0553
1,0640
1,0525
1,0637
1,0800
1,0215
1,1270
1,0162
1,1000
1,0575
1,0677
1,0680
1,0588
1,0751
1,0308
1,0950
1,0598
1,0740
1,0680
1,0590
1,1050
1,0630
1,0630
1,9999
1,0423
1,9999
1,1200
1,9999
1,9999
1,0495
1,0800
1,0646
1,0627
1,0428
1,0509
1,0373
1,1000
1,0312
1,0685
1,0670
1,0425
1,0621
1,0860
1,0825
1,0394
1,0942
1,9999
1,9999
1,0665
1,0740
1,0580
1,0709
1,0840
1,9999
1,0690
1,9999
1,1552
1,0577
1,1115
1,0215
1,0667
1,0749
1,0645
1,0768
1,0780
1,9999
1,0875
1,1300
1,0760
1,0560
1,0586
1,0700
1,9999
1,9999
1,0667
1,0176
1,9999
1,9999
1,9999
1,0516
1,0557
1,0950
1,0574
1,0685
1,9999
1,0610
1,0203
1,0752
1,0920
1,0684
1,0400
1,0982
1,0385
1,0970
1,0875
1,0650
1,9999
1,9999
1,0695
1,1830
1,9999
1,0795
1,0500
1,0421
1,0805
1,0940
1,0913
1,0915
1,0690
1,1135
1,0575
1,0690
1,0862
1,9999
1,0296
1,0372
1,9999
1,9999
1,1050
1,0828
1,0785
1,0880
1,9999
1,0720
1,9999
1,0218
1,9999
1,9999
1,0892
1,9999
1,0935
1,9999
1,0980
1,0650
1,0700
1,1143
1,0300
1,9999
1,0654
1,0466
1,9999
1,0625
1,0600
1,0771
1,9999
1,0920
1,0459
1,0575
1,0323
1,0798
1,0169
1,0516
1,9999
1,0432
1,9999
1,9999
1,0600
1,0156
1,0166
1,9999
1,9999
1,0540
1,9999
1,9999
1,0272
1,1077
1,0919
1,0822
1,0335
1,9999
1,0415
1,1100
1,0545
1,0561
1,0844
1,0627
1,0562
1,0570
1,0944
1,1100
1,0858
1,0925
1,0950
1,1225
1,0830
1,0900
1,9999
1,0670
1,9999
1,0500
1,0600
1,0248
1,0972
1,0396
1,9999
1,1100
1,0500
1,0712
1,0300
1,0895
1,0267
1,0584
1,0797
1,9999
1,0277
1,0584
1,0760
1,0830
1,1050
1,9999
1,1730
1,0445
1,9999
1,0631
1,1440
1,0699
1,0520
1,0169
1,0515
1,9999
1,0504
1,1650
1,0799
1,0340
1,0965
1,0415
1,0191
1,0397
1,0463
1,1050
1,0761
1,0900
1,0869
1,1055
1,9999
1,9999
1,0655
1,9999
1,0697
1,0971
1,0782
1,1456
1,0497
1,0178
1,0944
1,0635
1,0800
1,9999
1,0583
1,0388
1,9999
1,0550
1,0593
1,0625
1,0533
1,1300
1,9999
1,9999
1,0384
1,0990
1,0980
1,0196
1,0659
1,0212
1,0585
1,0226
1,0470
1,0802
1,9999
1,0252
1,9999
1,0944
1,9999
1,0982
1,9999
1,9999
1,0554
1,0815
1,9999
1,0770
1,0532
1,9999
1,1200
1,0516
1,0560
1,9999
1,9999
1,0105
1,0590
1,0735
1,0804
1,0930
1,0985
1,0175
1,0650
1,0612
1,0705
1,0423
1,0554
1,1020
1,0719
1,0800
1,0758
1,9999
1,0650
1,9999
1,0165
1,0907
1,9999
1,0431
1,0903
1,0538
1,0326
1,0750
1,0175
1,1215
1,0920
1,0900
1,0596
1,9999
1,0749
1,9999
1,0733
1,0848
1,0181
1,0675
1,0435
1,0650
1,0676
1,0960
1,0695
1,0723
1,0591
1,0610
1,9999
1,0664
1,0749
1,0399
1,0683
1,0825
1,0970
1,0600
1,1530
1,0612
1,9999
1,0483
1,9999
1,9999
1,9999
1,0710
1,0700
1,0332
1,0673
1,0618
1,9999
1,9999
1,9999
1,0315
1,0585
1,0512
1,9999
1,0930
1,0279
1,0170
1,1130
1,0325
1,9999
1,0137
1,0270
1,0801
1,0915
1,0505
1,0820
1,9999
1,9999
1,9999
1,9999
1,0830
1,0593
1,0650
1,0330
1,0760
1,0804
1,0650
1,0555
1,0714
1,1155
1,0670
1,0625
1,0840
1,9999
1,0526
1,0845
1,9999
1,9999
1,9999
1,0180
1,0620
1,0530
1,0552
1,0495
1,1191
1,0932
1,1117
1,0610
1,0725
1,0321
1,0732
1,0619
1,0089
1,0770
1,9999
1,0594
1,9999
1,9999
1,0811
1,9999
1,9999
1,9999
1,0730
1,0618
1,9999
1,0500
1,0639
1,9999
1,1250
1,0553
1,1250
1,0700
1,0725
1,0332
1,0653
1,0860
1,1015
1,9999
1,0680
1,9999
1,0772
1,0650
1,1195
1,0412
1,0650
1,0890
1,0825
1,0734
1,0565
1,9999
1,0759
1,0932
1,9999
1,0620
1,0600
1,0835
1,0690
1,0137
1,0900
1,0715
1,1153
1,0827
1,0657
1,0785
1,0787
1,0780
1,1675
1,0550
1,0679
1,0688
1,0555
1,0163
1,0984
1,0563
1,0690
1,0196
1,0545
1,0718
1,1052
1,0496
1,0875
1,1098
1,1500
1,9999
1,0920
1,0750
1,0680
1,0710
1,0900
1,0617
1,0820
1,0522
1,0990
1,0879
1,9999
1,0916
1,9999
1,0981
1,9999
1,9999
1,0660
1,0598
1,0745
1,0762
1,0640
1,0675
1,0478
1,0462
1,0792
1,1366
1,0196
1,0970
1,0791
1,9999
1,9999
1,9999
1,0425
1,9999
1,9999
1,1210
1,9999
1,1158
1,0531
1,9999
1,0800
1,9999
1,0820
1,0778
1,0619
1,9999
1,0346
1,9999
1,0796
1,9999
1,0695
1,0930
1,0623
1,0917
1,9999
1,9999
1,9999
1,0763
1,9999
1,0612
1,0695
1,1450
1,0505
1,9999
1,0295
1,0713
1,0803
1,0655
1,0689
1,0633
1,0725
1,0705
1,9999
1,0450
1,0500
1,0580
1,9999
1,0244
1,0642
1,0714
1,0141
1,9999
1,0590
1,0585
1,1205
1,1500
1,0565
1,1400
1,0565
1,9999
1,0660
1,0750
1,0616
1,9999
1,0669
1,0685
1,9999
1,0950
1,0442
1,9999
1,0514
1,9999
1,9999
1,9999
1,0182
1,0890
1,0718
1,0622
1,0865
1,9999
1,9999
1,9999
1,9999
1,0566
1,0845
1,9999
1,0648
1,0419
1,0950
1,0259
1,0891
1,9999
1,0615
1,9999
1,0615
1,9999
1,9999
1,9999
1,1582
1,0855
1,9999
1,0761
1,0599
1,0416
1,0175
1,0495
1,9999
1,0600
1,1015
1,9999
1,0425
1,9999
1,0600
1,1100
1,0630
1,0700
1,9999
1,0992
1,0930
1,0850
1,0560
1,0639
1,0405
1,0860
1,0855
1,0153
1,0495
1,9999
1,1012
1,0480
1,9999
1,0880
1,9999
1,9999
1,0740
1,9999
1,9999
1,1114
1,0925
1,9999
1,1160
1,9999
1,9999
1,0208
1,0773
1,0750
1,0740
1,0175
1,9999
1,9999
1,0700
1,9999
1,0599
1,0882
1,9999
1,0180
1,0755
1,9999
1,0235
1,0136
1,0650
1,0760
1,0615
1,0800
1,9999
1,0621
1,0849
1,0714
1,0188
1,9999
1,0680
1,0700
1,0830
1,0421
1,0570
1,1600
1,9999
1,9999
1,0740
1,0610
1,0608
1,9999
1,9999
1,0750
1,0957
1,0496
1,1500
1,0430
1,0495
1,1030
1,0716
1,0800
1,0362
1,9999
1,0220
1,0740
1,1115
1,0790
1,9999
1,0722
1,0980
1,0705
1,0177
1,9999
1,0613
1,0645
1,9999
1,0685
1,0865
1,9999
1,0495
1,9999
1,0420
1,0105
1,0810
1,9999
1,0421
1,0865
1,1140
1,0181
1,0639
1,0630
1,0524
1,1350
1,0814
1,0480
1,0485
1,0825
1,0817
1,9999
1,1330
1,1480
1,0792
1,0166
1,0421
1,0781
1,0758
1,0654
1,0181
1,1400
1,0523
1,0106
1,0495
1,0598
1,9999
1,0735
1,9999
1,0960
1,0750
1,0136
1,1244
1,0157
1,0590
1,0700
1,0486
1,0890
1,0862
1,0580
1,1040
1,0900
1,1038
1,1090
1,0750
1,0221
1,0710
1,1086
1,0546
1,0695
1,0691
1,0860
1,0260
1,0542
1,0965
1,0720
1,0583
1,9999
1,0647
1,0695
1,0700
1,0785
1,0342
1,0555
1,0596
1,9999
1,0962
1,0744
1,0920
1,0921
1,1010
1,0731
1,9999
1,0650
1,0277
1,0954
1,0538
1,0914
1,9999
1,0419
1,0158
1,9999
1,9999
1,9999
1,0196
1,1080
1,1400
1,0233
1,0628
1,9999
1,0273
1,0879
1,0925
1,0590
1,9999
1,9999
1,9999
1,0740
1,0726
1,9999
1,9999
1,0889
1,0643
1,0750
1,0855
1,9999
1,0270
1,0739
1,0389
1,9999
1,0167
1,0599
1,0555
1,9999
1,9999
1,9999
1,0455
1,0254
1,0154
1,0600
1,0299
1,0960
1,0240
1,0819
1,0585
1,0421
1,0940
1,9999
1,0725
1,0161
1,0925
1,0958
1,0990
1,0808
1,0852
1,9999
1,9999
1,0781
1,0769
1,1000
1,9999
1,9999
1,9999
1,0848
1,0880
1,0509
1,0650
1,0608
1,0995
1,0721
1,0843
1,1365
1,0575
1,0299
1,0706
1,1020
1,0745
1,9999
1,0557
1,9999
1,1098
1,9999
1,9999
1,0560
1,0645
1,0178
1,0137
1,0117
1,1040
1,1100
1,0270
1,1400
1,9999
1,0276
1,9999
1,0930
1,9999
1,0925
1,0499
1,1205
1,1085
1,0930
1,0898
1,0435
1,0785
1,0759
1,0432
1,0189
1,1209
1,0678
1,9999
1,9999
1,0694
1,9999
1,0828
1,9999
1,0373
1,0700
1,0462
1,0500
1,0822
1,0215
1,0643
1,9999
1,1140
1,0153
1,0181
1,0558
1,1450
1,9999
1,0475
1,0845
1,0629
1,0353
1,0725
1,0740
1,1014
1,9999
1,1228
1,1071
1,9999
1,0742
1,1090
1,0308
1,0137
1,9999
1,9999
1,0970
1,0430
1,0992
1,0785
1,9999
1,9999
1,9999
1,9999
1,9999
1,0495
1,0635
1,0845
1,9999
1,0394
1,0607
1,9999
1,0413
1,0843
1,9999
1,9999
1,0167
1,0582
1,0725
1,0950
1,0165
1,0890
1,9999
1,0462
1,0605
1,0399
1,0672
1,1263
1,0980
1,0610
1,1100
1,0812
1,0650
1,0680
1,0860
1,0985
1,0752
1,0545
1,0699
1,0253
1,0700
1,9999
1,9999
1,9999
1,0625
1,0181
1,0516
1,9999
1,0750
1,0819
1,0124
1,9999
1,1170
1,9999
1,9999
1,0290
1,0511
1,0752
1,0724
1,0580
1,0613
1,0844
1,0430
1,1099
1,0700
1,0680
1,0500
1,0705
1,9999
1,0733
1,0715
1,0117
1,0650
1,0790
1,9999
1,0705
1,9999
1,0875
1,0473
1,0400
1,9999
1,0522
1,0910
1,9999
1,0820
1,0567
1,0650
1,0400
1,0645
1,1415
1,1052
1,0604
1,0119
1,0670
1,0880
1,0500
1,0640
1,1330
1,0650
1,0181
1,1650
1,0800
1,0760
1,0705
1,0650
1,9999
1,0564
1,0170
1,9999
1,0908
1,0558
1,0180
1,0731
1,0550
1,0481
1,0765
1,0680
1,0340
1,9999
1,0720
1,0357
1,9999
1,9999
1,9999
1,1090
1,9999
1,1033
1,0454
1,0680
1,9999
1,0852
1,9999
1,0835
1,0882
1,0186
1,0428
1,0181
1,0599
1,0651
1,0780
1,9999
1,0658
1,0312
1,9999
1,0380
1,0855
1,1042
1,0182
1,0700
1,0710
1,0383
1,1370
1,0785
1,0967
1,9999
1,1360
1,1200
1,9999
1,0678
1,0611
1,0965
1,0702
1,0765
1,9999
1,0500
1,0130
1,0910
1,0580
1,9999
1,0486
1,0265
1,9999
1,0683
1,0684
1,0770
1,0392
1,0328
1,0950
1,0594
1,0927
1,0749
1,0538
1,9999
1,0563
1,0641
1,0491
1,0865
1,0669
1,0843
1,9999
1,9999
1,0870
1,1050
1,9999
1,0180
1,9999
1,0646
1,9999
1,0650
1,0600
1,0433
1,0593
1,0586
1,0663
1,1034
1,0618
1,0310
1,0943
1,0705
1,0988
1,0800
1,0595
1,0767
1,0405
1,0587
1,0322
1,9999
1,0579
1,0800
1,0680
1,9999
1,0256
1,0603
1,0590
1,0861
1,0430
1,0730
1,0628
1,9999
1,0606
1,9999
1,0148
1,1025
1,0356
1,0623
1,9999
1,9999
1,0928
1,0700
1,0685
1,0663
1,9999
1,0175
1,0745
1,0829
1,0930
1,0602
1,0805
1,9999
1,9999
1,1300
1,0931
1,0794
1,0181
1,0770
1,0815
1,0131
1,0690
1,0810
1,0158
1,9999
1,0710
1,0137
1,0598
1,9999
1,0405
1,0870
1,0351
1,0782
1,0340
1,9999
1,0843
1,9999
1,0325
1,0509
1,0563
1,0322
1,1400
1,0677
1,0855
1,1270
1,0358
1,0761
1,0730
1,0825
1,9999
1,1110
1,9999
1,0853
1,9999
1,0672
1,0610
1,1200
1,9999
1,0981
1,9999
1,9999
1,0693
1,1100
1,9999
1,1608
1,0648
1,9999
1,1320
1,9999
1,0618
1,0691
1,0625
1,1000
1,1140
1,0508
1,0821
1,0642
1,0539
1,0137
1,0256
1,0235
1,1178
1,1012
1,0875
1,0637
1,0509
1,0812
1,0381
1,9999
1,0838
1,0695
1,9999
1,0175
1,9999
1,0508
1,9999
1,9999
1,1000
1,0700
1,0330
1,9999
1,0635
1,0503
1,0700
1,0760
1,0925
1,0777
1,0340
1,0700
1,0923
1,1270
1,1190
1,0500
1,0629
1,9999
1,0765
1,0303
1,9999
1,0853
1,0346
1,9999
1,1175
1,9999
1,0377
1,0800
1,0201
1,0810
1,0740
1,0280
1,0550
1,0711
1,0810
1,0710
1,0594
1,0137
1,0153
1,0712
1,0447
1,0834
1,0722
1,0303
1,0855
1,0156
1,9999
1,0222
1,0790
1,1100
1,0662
1,0740
1,0690
1,0740
1,0390
1,0444
1,9999
1,0880
1,0820
1,9999
1,9999
1,0685
1,0850
1,0648
1,9999
1,9999
1,9999
1,0669
1,0675
1,0840
1,0380
1,0955
1,0200
1,9999
1,0766
1,0661
1,0745
1,0363
1,0327
1,0582
1,0933
1,9999
1,0650
1,0880
1,0821
1,9999
1,9999
1,0740
1,0215
1,0674
1,0740
1,0584
1,9999
1,0175
1,9999
1,9999
1,0186
1,0760
1,9999
1,0179
1,0623
1,0970
2,0300
2,1100
2,0695
2,1090
2,9999
2,0960
2,0950
2,9999
2,0266
2,1125
2,0765
2,9999
2,0919
2,0535
2,1055
2,9999
2,0698
2,9999
2,9999
2,0685
2,1038
2,9999
2,0362
2,9999
2,0336
2,0768
2,0692
2,9999
2,1250
2,0781
2,0137
2,9999
2,9999
2,0784
2,0767
2,9999
2,0153
2,0675
2,1405
2,0717
2,0500
2,0770
2,0262
2,9999
2,1035
2,0820
2,1010
2,0610
2,1150
2,0885
2,0354
2,9999
2,0719
2,0346
2,1035
2,9999
2,1140
2,0332
2,0501
2,9999
2,0880
2,0708
2,9999
2,0387
2,0158
2,1325
2,9999
2,0963
2,0745
2,0750
2,0570
2,0263
2,0286
2,9999
2,9999
2,0782
2,9999
2,0169
2,0451
2,9999
2,0500
2,0740
2,0422
2,0780
2,9999
2,9999
2,1795
2,9999
2,9999
2,0980
2,9999
2,0578
2,9999
2,1875
2,9999
2,0655
2,9999
2,9999
2,0240
2,0663
2,0750
2,9999
2,0940
2,9999
2,0595
2,9999
2,0720
2,0503
2,9999
2,0665
2,1090
2,0261
2,9999
2,0720
2,0250
2,9999
2,0150
2,0830
2,0802
2,0429
2,0177
2,9999
2,9999
2,0590
2,0706
2,0834
2,0860
2,0565
2,0437
2,1100
2,9999
2,0975
2,0840
2,1092
2,1195
2,0625
2,0812
2,9999
2,1035
2,0740
2,0343
2,0440
2,0663
2,0750
2,1600
2,9999
2,9999
2,9999
2,9999
2,0850
2,1007
2,0524
2,0530
2,0639
2,9999
2,9999
2,9999
2,1255
2,0653
2,0803
2,0550
2,9999
2,0657
2,0861
2,0831
2,9999
2,0538
2,1465
2,0530
2,9999
2,0542
2,1297
2,0780
2,0929
2,1190
2,0860
2,0769
2,1179
2,9999
2,1085
2,9999
2,9999
2,9999
2,1810
2,9999
2,9999
2,9999
2,0979
2,0616
2,9999
2,9999
2,0134
2,0352
2,0560
2,1750
2,0880
2,0337
2,9999
2,9999
2,0700
2,9999
2,0315
2,0117
2,0910
2,0780
2,9999
2,9999
2,0970
2,1280
2,9999
2,0756
2,0690
2,0626
2,1607
2,0500
2,0325
2,1002
2,0820
2,0750
2,0922
2,0168
2,0612
2,0795
2,0160
2,1155
2,1090
2,9999
2,0661
2,0974
2,0573
2,0700
2,1050
2,9999
2,9999
2,0763
2,0322
2,0554
2,9999
2,0182
2,9999
2,9999
2,0780
2,9999
2,9999
2,0725
2,1245
2,0420
2,0873
2,0500
2,9999
2,0670
2,0330
2,0920
2,0555
2,9999
2,0785
2,9999
2,9999
2,0360
2,1928
2,0383
2,9999
2,0950
2,1060
2,1230
2,0890
2,1175
2,1250
2,0350
2,9999
2,0924
2,0524
2,0875
2,0425
2,9999
2,9999
2,9999
2,0476
2,9999
2,0570
2,9999
2,9999
2,9999
2,9999
2,0500
2,9999
2,1585
2,0655
2,1185
2,9999
2,9999
2,0818
2,1540
2,0840
2,0625
2,0500
2,9999
2,0394
2,0914
2,0400
2,0576
2,9999
2,0226
2,0590
2,0857
2,0690
2,9999
2,9999
2,1310
2,0430
2,9999
2,0638
2,0550
2,1117
2,9999
2,9999
2,1550
2,0680
2,1545
2,0495
2,9999
2,0785
