borough,gross_monthly_rent
3,00324
4,99999
3,00345
1,01224
2,00799
2,99999
2,01050
3,99999
3,99999
2,99999
3,00679
2,01255
2,99999
5,99999
4,99999
2,99999
2,00112
4,99999
4,01046
2,01080
4,99999
2,00957
3,00600
2,01244
2,99999
2,00750
4,99999
1,01850
2,00583
2,01650
5,99999
4,99999
4,02600
3,99999
2,02240
3,99999
3,00408
4,99999
2,99999
4,99999
1,00875
1,99999
2,01065
1,99999
1,01100
5,99999
4,99999
1,01005
1,01199
2,00224
4,01670
1,00960
3,03550
3,01805
1,01098
3,02355
2,99999
2,00835
3,02040
2,02150
1,99999
2,99999
4,00970
4,01264
2,00680
1,99999
3,03190
1,99999
3,99999
2,00886
3,01250
3,99999
2,00192
3,00620
1,00640
2,04295
4,99999
3,02260
4,02095
4,01185
5,01010
1,99999
3,03900
4,01940
2,99999
2,00960
4,99999
3,02150
3,01900
5,99999
3,00878
1,00382
1,01483
2,06967
2,01800
3,00327
1,02140
2,99999
4,02185
2,01280
1,01150
1,00875
4,00940
4,01209
4,01750
3,01042
3,00227
2,00807
1,01105
4,01700
2,01415
4,00394
4,01440
3,99999
1,01320
2,99999
4,01410
3,99999
1,99999
2,99999
1,99999
2,00800
4,99999
3,00612
3,02500
2,01050
3,02950
4,99999
4,99999
2,01095
2,01338
3,00795
2,00915
1,99999
3,99999
3,04230
4,00674
3,02460
2,99999
3,99999
1,99999
2,00368
1,00993
1,01590
3,99999
2,99999
4,99999
2,99999
2,01300
4,00865
1,01500
1,01202
4,99999
1,01900
4,99999
3,99999
3,01360
2,00380
4,99999
3,02675
2,99999
4,01165
3,02005
3,01010
2,99999
1,02100
2,99999
4,01190
1,99999
4,99999
4,99999
1,01130
1,01189
3,03130
3,01890
3,02233
3,00167
3,00540
4,99999
3,99999
4,01425
2,00780
1,00218
3,01680
2,00850
3,01850
1,00685
5,99999
3,04020
4,99999
4,01700
4,01590
2,02240
4,99999
1,99999
1,01200
3,00775
4,00953
3,02340
2,99999
4,99999
3,00803
2,99999
4,01900
4,99999
3,02480
1,00630
2,99999
1,99999
2,01310
2,01360
3,02220
1,01650
2,00236
2,00427
2,01108
2,01570
2,00872
2,00517
2,01070
1,00924
2,01380
4,00962
2,01072
4,01250
3,99999
1,99999
2,01440
3,99999
2,01355
3,99999
5,99999
3,02195
3,00882
4,00525
3,00724
3,02700
2,00960
3,02150
2,99999
1,99999
2,99999
2,01090
4,99999
3,06967
1,00272
2,00900
2,99999
2,00992
1,00775
3,00850
4,01140
4,99999
2,01762
2,99999
3,00671
2,99999
1,01044
1,01060
1,01072
4,99999
4,99999
4,99999
2,00440
2,99999
2,01322
2,00660
2,00711
4,01860
2,01917
3,01505
3,00300
3,99999
1,99999
3,99999
4,99999
3,02610
4,01950
3,02155
5,99999
4,00700
3,00920
1,01072
2,01821
3,00455
4,00760
3,01930
5,00950
2,00900
2,99999
1,99999
3,04605
3,04320
2,01857
4,01644
5,99999
2,00821
3,99999
3,01950
2,00865
1,01500
5,99999
5,99999
2,99999
1,01362
5,99999
2,01220
2,01308
1,00386
1,01072
4,01410
2,01770
2,99999
2,01000
3,99999
4,99999
1,01258
2,99999
4,99999
2,00345
2,00239
1,01378
1,01020
3,01705
2,00787
2,99999
4,01150
3,02020
4,01040
2,99999
3,01835
2,01440
1,00696
3,99999
3,03060
3,01600
4,99999
2,99999
2,01200
4,99999
3,00385
2,99999
2,00980
2,01400
3,00855
4,01220
4,01625
4,00894
2,00560
3,00484
1,00235
4,02050
4,00770
2,99999
1,01150
4,99999
2,01880
4,99999
1,01220
2,01190
4,99999
2,01106
4,01880
4,01054
1,01200
1,01050
3,01380
4,01850
2,00980
3,99999
2,01332
2,99999
4,01490
5,01145
2,99999
2,01233
3,00625
4,01770
3,99999
4,99999
1,01171
5,00740
2,01601
3,04060
4,01280
1,01325
2,00958
2,01480
1,00472
1,99999
5,99999
2,00780
4,01600
3,99999
1,00870
1,99999
1,99999
2,01670
3,00930
2,00952
3,00561
2,01091
1,99999
4,01900
4,01160
1,99999
1,01120
2,01393
5,99999
3,01410
2,99999
2,00262
1,01405
2,01030
4,00962
2,99999
5,99999
3,00750
3,00452
4,01600
4,01165
2,01470
1,99999
3,04095
1,01620
2,00785
2,01140
4,99999
3,03100
2,01300
2,99999
4,01285
4,99999
2,99999
3,00289
3,01390
4,99999
2,00995
4,01100
4,01573
3,99999
2,02060
2,01330
2,01450
3,06967
2,99999
3,01682
3,00111
3,03685
2,01180
1,01020
2,01249
1,99999
2,99999
2,99999
2,99999
4,99999
3,00888
4,99999
2,01200
2,01535
4,99999
2,99999
4,99999
1,01369
1,00695
4,99999
2,99999
3,99999
3,99999
3,02900
2,99999
2,99999
2,06967
2,01840
4,01025
3,00650
4,99999
1,00980
1,01190
4,01534
4,99999
2,00780
4,99999
3,01660
4,01675
1,99999
2,99999
2,01645
3,00940
2,99999
3,02195
2,01560
2,99999
1,00645
2,00685
1,01220
2,99999
3,01735
4,99999
2,01195
1,01100
4,01260
3,99999
3,01125
3,06967
3,02560
4,99999
2,99999
5,99999
3,01925
3,00849
3,03470
2,01106
4,00950
4,99999
2,00949
2,99999
3,00974
1,00900
3,01218
4,01293
3,03175
5,99999
1,01110
3,01500
3,00946
4,00829
2,01915
1,01100
5,01857
3,03235
3,99999
4,99999
3,02695
4,99999
2,00400
1,99999
1,99999
2,01048
4,01513
2,99999
4,99999
4,99999
4,01338
2,01900
4,99999
4,99999
3,06967
3,02335
1,00265
3,01320
2,99999
1,01280
3,01540
5,99999
5,99999
4,00500
4,01960
4,01147
3,04275
2,01200
4,00810
1,00247
3,01250
4,01018
3,03330
4,99999
2,01400
5,02000
4,01520
3,00518
1,00790
3,01585
3,02600
2,99999
4,99999
1,00750
1,01370
4,00953
4,99999
4,00679
1,00661
2,01193
4,01235
3,01260
3,00302
2,99999
4,99999
2,99999
3,99999
4,99999
3,00085
4,01650
3,00721
2,00647
5,01215
4,99999
5,99999
3,99999
1,99999
4,01150
2,01225
4,02000
2,99999
5,99999
3,01360
3,02335
3,01060
4,00845
2,99999
1,01072
4,01700
4,01448
2,99999
4,99999
3,02210
3,03315
3,01498
2,99999
1,01011
3,03700
1,01500
2,01195
4,99999
2,99999
3,00699
3,00339
1,01296
3,02180
2,99999
4,99999
3,06967
3,03110
4,01570
4,01170
1,99999
2,00860
2,00843
3,02495
2,99999
2,00224
3,02040
3,01454
5,99999
2,99999
4,99999
2,01095
2,01850
4,99999
3,01720
5,01059
3,99999
1,01900
4,99999
3,00600
4,01260
1,00375
2,01845
4,00700
3,02325
3,00494
2,01236
2,99999
4,99999
2,02424
4,01660
4,99999
2,99999
5,99999
1,99999
5,01300
2,01355
4,99999
2,01525
3,04500
1,01640
3,06967
1,00435
5,99999
4,01450
4,99999
2,00711
3,00231
4,99999
5,99999
2,99999
4,01640
2,01095
4,01340
3,00576
4,01730
1,00761
2,01180
3,00224
2,01072
2,00671
3,00970
3,99999
1,01500
3,99999
4,01165
1,01931
4,99999
2,01025
3,01260
4,99999
4,99999
5,99999
2,00748
4,99999
2,99999
2,00770
1,01500
2,01130
3,02097
3,01065
2,01500
3,02850
3,99999
4,99999
4,01350
4,99999
3,99999
2,01150
4,01950
2,02610
3,03721
2,00787
3,99999
4,01975
4,99999
2,01145
3,00480
3,00250
1,00960
4,01920
2,00218
1,01050
1,00900
3,01353
4,99999
4,99999
1,99999
2,00459
1,00558
3,02160
3,99999
2,01600
1,01630
5,99999
4,01350
2,02065
2,01055
1,01190
4,01035
5,99999
3,02860
2,00224
4,01155
4,00890
2,01526
2,02212
4,99999
1,99999
3,99999
3,00661
4,02240
3,06967
1,01436
4,99999
2,99999
3,01785
4,01055
2,99999
2,01085
2,00800
3,02560
2,00949
3,01790
3,99999
2,01030
4,01400
1,01500
2,00172
3,99999
1,01050
4,01850
2,00850
3,00188
3,00628
3,04050
2,99999
3,00812
3,06967
3,02975
3,00300
2,99999
3,00260
2,99999
3,00239
1,01442
4,01370
3,99999
2,02300
2,01490
2,99999
4,01820
3,03600
5,99999
3,01950
2,00997
1,01187
1,00928
4,01700
2,00343
2,00605
5,01080
3,99999
5,00700
2,99999
2,99999
4,00650
5,99999
2,01880
3,01720
2,99999
2,01370
2,99999
4,99999
1,00547
4,99999
1,02200
2,02370
2,99999
4,01080
1,00748
4,99999
5,01420
4,99999
1,99999
2,00800
1,01517
4,99999
2,01400
1,00941
1,01215
5,01355
2,99999
3,02110
2,01565
3,99999
2,99999
4,99999
4,01140
1,01046
4,00848
2,99999
2,00865
3,99999
3,99999
1,00958
3,99999
3,02450
5,00983
2,00750
1,00570
2,00339
4,99999
1,00277
3,02750
2,01300
3,00357
2,99999
1,01090
4,00940
4,01360
2,99999
1,99999
3,00850
2,99999
3,00840
4,99999
2,99999
3,00313
2,99999
3,02450
2,00840
2,01042
1,00910
4,99999
2,02925
3,01680
2,01950
2,02465
3,00433
3,00639
4,01700
2,99999
2,00853
4,99999
1,01242
2,00590
5,00860
2,00970
3,99999
2,01900
4,01565
2,99999
4,99999
4,99999
3,01471
2,01095
3,00811
5,99999
2,01065
1,01283
2,00861
1,01800
4,01045
2,99999
3,99999
3,01027
4,01285
3,02700
3,00350
4,00760
2,01590
1,01030
3,03250
4,00636
2,01276
2,99999
2,00975
2,00749
4,99999
4,01395
3,00370
3,01700
4,00623
2,00850
1,00704
5,99999
1,01295
2,00710
2,99999
2,99999
3,03650
2,99999
2,01800
3,01310
3,01740
1,99999
3,00500
4,99999
2,99999
5,99999
3,03005
4,02500
2,01085
2,99999
1,99999
3,00895
3,00710
4,01070
2,01700
4,99999
2,01362
2,01480
3,01475
2,99999
5,99999
1,01050
2,01600
3,02241
4,03375
2,01220
3,99999
2,99999
5,01490
2,01095
3,00950
2,99999
3,00565
3,01228
3,00925
4,01550
4,01600
3,02948
4,01105
2,99999
3,01385
1,01830
1,99999
2,99999
4,99999
3,01300
3,99999
2,00610
3,01695
3,01121
5,99999
4,00331
2,01214
3,01850
4,99999
4,99999
4,01326
1,00165
2,01371
4,00995
2,01270
4,99999
3,02765
4,99999
4,01450
4,99999
4,99999
2,01073
2,99999
1,99999
3,00297
4,99999
1,00673
4,01600
4,99999
3,00430
1,00500
2,01425
2,99999
4,99999
3,99999
3,99999
4,99999
4,99999
3,01119
1,02790
3,00775
3,99999
1,01160
4,01360
2,99999
4,99999
5,99999
1,01530
2,99999
2,99999
5,02525
4,99999
2,01875
1,99999
5,99999
3,01870
2,99999
2,01169
3,02270
1,99999
3,01695
1,01350
2,01030
1,01050
3,02250
3,00381
3,00531
1,00970
2,99999
4,99999
3,00457
3,02400
4,99999
2,01115
2,99999
4,99999
3,99999
3,00601
4,01145
1,00800
3,00841
2,01315
2,01590
1,00242
3,02860
3,00882
1,00325
2,00224
3,99999
2,99999
3,99999
5,99999
4,99999
2,01310
5,00520
2,00640
4,99999
3,02090
4,00772
5,99999
3,00769
3,01290
2,01200
4,01600
1,00872
2,99999
1,00940
2,99999
3,03550
2,01300
3,06967
4,99999
4,01313
2,01835
1,99999
4,01665
2,00782
4,99999
3,01060
2,00755
2,01550
4,99999
5,01700
4,01210
4,01620
2,01594
3,04288
2,01350
1,01170
3,02300
3,02680
1,99999
3,01540
4,01140
1,99999
2,01915
3,01300
5,00312
3,99999
3,00650
2,99999
2,01165
2,01261
2,99999
4,99999
3,02700
3,99999
3,00195
2,99999
4,01156
4,99999
2,01145
2,99999
4,01465
4,99999
2,00775
2,00535
3,02150
2,99999
2,00215
2,99999
2,99999
4,00965
2,01033
4,99999
3,02375
2,00475
4,99999
1,99999
3,99999
3,00966
1,00875
3,03355
2,00975
4,99999
2,01200
1,01080
1,00950
2,99999
4,99999
2,99999
2,01477
1,01390
2,01102
5,99999
4,00809
4,01430
4,99999
2,99999
3,03900
4,01605
1,00929
4,01342
3,01304
3,99999
1,01055
3,01273
1,99999
4,99999
3,00860
3,02975
2,01230
3,01850
2,99999
5,99999
2,99999
4,01450
1,99999
2,99999
3,01318
1,01917
4,01350
4,99999
2,04315
2,00152
2,01530
2,01026
3,01285
3,01900
5,01596
3,03000
1,00338
3,02284
3,01205
5,01027
3,99999
3,99999
4,00860
3,99999
3,03755
1,00880
2,00972
3,01910
2,01464
4,99999
5,01005
2,00945
2,01505
1,00779
3,99999
3,01085
3,00516
2,99999
5,01280
2,00301
1,01230
2,99999
2,01345
2,00576
5,99999
3,01555
3,00930
4,99999
1,01135
3,00469
4,99999
3,02990
4,00796
2,00920
2,99999
5,99999
2,99999
2,01465
2,02240
5,01200
2,99999
1,99999
2,99999
5,99999
2,99999
1,01250
2,01278
2,00775
4,99999
2,01810
3,03240
4,01454
2,01285
4,99999
4,99999
4,99999
2,99999
2,99999
4,01580
3,01200
3,99999
2,01525
4,99999
3,00866
1,01009
4,99999
2,01085
1,99999
3,01140
4,01223
3,99999
4,99999
4,99999
4,99999
2,99999
3,01085
1,01100
1,01400
2,01380
1,99999
5,99999
4,99999
2,99999
4,99999
4,99999
5,99999
1,00203
4,01600
4,99999
2,01353
3,00423
5,99999
3,00755
3,02000
3,00288
1,01250
3,01900
2,99999
3,01850
1,01215
2,01180
4,01100
3,01438
2,01559
2,01500
1,00201
3,00845
1,01120
4,01245
2,01160
2,00790
1,01365
1,99999
3,01445
2,01585
4,99999
3,00124
2,99999
2,01512
3,99999
4,01400
1,00271
5,99999
2,99999
4,99999
1,01164
2,01247
4,99999
2,01620
1,00950
4,99999
2,99999
3,00810
4,02175
3,01280
1,99999
2,01975
2,00839
2,01152
3,00630
1,00906
4,99999
2,99999
1,01000
2,01584
1,00969
3,01110
4,00562
2,01457
3,03295
2,00998
2,01298
4,99999
2,99999
1,00142
1,01010
5,01060
2,00950
2,99999
4,99999
2,99999
4,99999
2,00272
1,01028
1,00523
2,00870
3,00200
2,01235
4,02350
1,99999
3,03600
1,01165
4,99999
3,99999
5,99999
3,01325
1,01250
3,02080
4,00533
2,01221
4,01075
3,99999
4,02000
2,01146
3,01210
3,04550
4,99999
4,99999
1,01040
2,01770
2,99999
1,01350
4,99999
3,04180
2,99999
1,99999
2,99999
4,99999
2,00400
4,01300
3,99999
4,99999
2,01320
1,01699
3,02680
4,99999
2,01700
1,01175
2,01535
2,01100
3,01867
2,01585
2,01020
2,99999
1,00567
4,99999
2,01018
4,99999
4,99999
4,99999
2,01970
2,01076
5,99999
1,00570
4,01185
2,01723
1,01420
2,99999
4,02860
2,00901
3,00689
2,01155
2,01148
1,01045
3,02750
4,99999
2,99999
4,99999
5,99999
2,02710
3,00960
1,01000
2,99999
3,99999
1,00945
4,99999
4,99999
3,00820
4,99999
4,01250
3,01370
4,99999
3,02460
2,00943
2,02120
3,99999
4,99999
1,01000
3,99999
4,99999
1,01100
4,99999
4,01385
4,01925
1,01150
2,99999
4,99999
1,00988
2,99999
4,01850
4,01296
3,99999
2,00213
2,99999
4,99999
3,01080
3,01830
4,01900
2,00975
3,99999
4,99999
3,99999
3,00577
3,04500
2,01000
2,01306
2,01500
3,00215
1,01064
2,00985
3,02360
1,99999
5,99999
4,01230
2,01290
2,99999
1,99999
1,00979
3,99999
3,02105
2,99999
5,99999
3,02280
2,03145
2,99999
4,99999
2,00207
4,99999
2,01170
4,99999
2,00940
2,99999
2,01543
3,99999
2,99999
2,00900
1,99999
2,01360
1,99999
4,01100
4,99999
4,99999
2,01385
2,00795
2,99999
3,99999
1,01750
4,99999
4,99999
4,99999
1,01031
3,01867
1,01403
3,00555
3,99999
2,00880
2,01105
2,01745
4,99999
2,00790
2,02340
2,01350
4,99999
3,00756
3,01315
2,01560
3,00422
3,01635
1,99999
4,01000
3,00271
1,01189
2,99999
1,99999
2,01315
2,99999
1,00860
2,01790
3,00621
4,99999
2,01220
1,99999
3,01381
2,00616
2,01030
2,00272
1,99999
2,99999
1,01320
1,01129
3,00422
3,02800
4,01325
1,00684
2,99999
4,99999
5,99999
4,01545
1,99999
4,01110
2,01020
2,01750
4,99999
4,99999
3,02283
2,01390
3,01625
3,02567
4,99999
2,99999
2,01420
2,99999
4,01084
2,01325
2,99999
4,99999
3,99999
1,01110
1,99999
2,01250
1,99999
2,00550
4,99999
3,00600
2,01890
4,99999
4,99999
4,99999
4,99999
2,01193
1,00975
4,01823
4,00850
2,01650
2,00910
2,02085
3,99999
4,00545
2,00895
4,01695
1,00445
3,01095
3,03020
4,01140
1,01030
1,01355
4,99999
1,01560
1,01810
1,00857
3,01690
2,99999
4,99999
4,99999
3,01600
4,99999
1,01115
2,01090
3,02325
2,01490
4,01198
1,01079
2,00523
4,00630
1,01130
3,99999
4,01000
2,01525
4,00730
3,00835
1,01461
2,00935
2,99999
2,01200
3,00882
1,01342
4,01550
1,01335
4,99999
1,01450
5,99999
5,99999
2,99999
4,99999
2,01226
1,01600
3,00675
2,01416
4,99999
1,01168
4,99999
5,01580
3,99999
3,00801
3,03585
4,99999
2,99999
3,02160
2,99999
3,02550
4,00940
3,00760
3,00358
3,99999
2,99999
2,00354
4,99999
3,99999
2,00062
5,99999
2,00224
4,99999
5,99999
1,01133
5,99999
1,00425
2,00546
1,01450
2,99999
2,99999
4,99999
3,99999
4,99999
1,00940
4,01510
3,99999
3,01950
2,02035
2,02878
2,99999
3,00669
2,01330
4,99999
3,01915
4,99999
3,00300
4,99999
5,01301
2,01550
3,02050
4,01414
3,00394
2,99999
3,00780
3,00950
4,01440
2,99999
3,03200
2,00975
1,99999
4,99999
3,01540
4,01250
5,01230
4,01285
4,99999
3,01510
4,99999
3,01048
2,01330
4,04085
2,99999
2,01350
2,99999
2,00480
2,00602
4,01090
3,01550
4,01465
1,01200
3,01945
2,00555
3,03395
2,00900
2,00785
2,01266
1,00909
3,02445
2,99999
2,99999
4,99999
4,99999
4,99999
3,00567
2,99999
2,00510
2,00837
3,01425
2,99999
2,00747
1,99999
1,00877
4,01595
2,00236
3,03740
2,01870
2,99999
3,01035
2,01208
3,01695
1,01179
2,00500
3,99999
3,00593
4,01685
1,01514
4,02525
3,00680
1,99999
4,01395
2,00216
4,01125
3,01730
4,99999
3,99999
3,01000
2,01102
4,99999
4,99999
2,01367
3,02820
4,99999
2,00298
4,99999
4,99999
2,00710
1,00278
2,00330
4,00630
1,99999
4,99999
3,00856
1,01160
2,01100
1,01030
2,01200
3,00372
2,99999
2,01710
4,99999
4,99999
4,99999
4,01500
4,01130
2,99999
4,99999
4,99999
3,99999
2,01355
2,01451
4,02700
4,00785
4,01270
5,99999
2,01470
2,01836
3,02320
2,01600
4,01410
4,02335
4,99999
3,06967
1,00602
4,02175
4,01780
3,00967
2,02055
1,99999
2,99999
1,01825
3,01730
2,01350
2,01528
3,00608
4,01154
4,00214
1,99999
2,01150
2,01420
3,06967
4,00830
3,99999
3,99999
5,99999
2,01875
1,01030
3,99999
2,99999
2,99999
5,01300
1,00686
1,00518
5,00971
2,01391
2,01408
1,01160
4,99999
3,02045
1,01235
3,99999
2,01760
4,99999
5,99999
2,00575
2,01140
4,99999
5,99999
5,00300
3,01985
4,01730
3,99999
3,00348
2,99999
3,01080
1,01140
4,99999
1,01426
3,06967
2,01052
3,01960
3,99999
2,01073
1,00218
1,99999
4,01310
2,01385
1,01072
4,00965
4,99999
2,02650
3,00707
3,01560
4,01385
2,01715
4,01385
3,00773
3,01063
4,99999
1,99999
4,99999
3,01027
3,01930
3,01284
1,01820
2,99999
2,00755
3,02105
1,01000
4,99999
2,99999
3,99999
4,99999
1,00700
2,03050
4,02150
2,01050
3,01035
5,99999
4,99999
2,99999
4,01550
4,01450
3,99999
3,00862
4,01170
2,99999
1,01000
2,01110
2,00425
2,99999
2,99999
2,01768
4,01410
2,01219
4,00988
3,01820
2,01812
3,03110
4,00697
3,02470
4,99999
4,99999
3,01600
4,99999
4,01370
3,00800
3,01183
1,00218
4,00720
4,99999
3,01072
4,01285
3,99999
2,99999
3,00875
3,99999
3,00888
3,99999
1,00970
4,01500
2,99999
3,99999
1,00508
4,00950
4,02340
2,01004
4,01160
2,00839
4,02033
3,01050
1,01600
4,01210
3,01300
2,00856
4,01278
4,99999
2,00860
1,01300
1,00355
3,00675
3,01315
2,99999
2,00955
5,99999
3,02192
3,99999
2,01394
1,00581
3,99999
4,99999
3,01990
3,00700
4,01036
3,01080
4,02130
2,06967
4,01490
4,99999
4,01250
3,01440
1,00490
4,01505
1,00565
1,01000
3,01350
2,01395
3,00500
3,00600
1,00300
4,01250
2,00859
4,01385
2,99999
3,02900
2,99999
5,99999
1,01800
2,00915
1,00850
4,99999
2,02080
4,99999
3,99999
2,99999
1,00970
4,99999
2,01832
2,00800
3,00559
1,99999
3,02600
3,01900
4,01203
3,01530
4,99999
4,99999
3,03075
2,00833
2,99999
5,99999
4,99999
2,00521
4,99999
4,99999
2,01070
2,01155
1,00948
2,99999
2,00863
2,01600
2,01340
2,00470
2,99999
2,01395
3,00600
4,99999
3,02750
2,01246
3,01792
3,00820
1,00260
3,02160
4,99999
4,01680
1,99999
2,00815
3,99999
3,03120
3,00872
1,01484
3,99999
3,01257
1,00870
3,02270
4,01180
5,00737
3,01760
3,03000
4,99999
3,00543
1,01025
2,99999
5,99999
1,00743
2,01090
1,00936
4,00686
3,00734
1,00880
2,00845
4,01130
3,99999
1,00325
3,03730
1,99999
2,01195
3,00900
4,01090
3,01945
4,99999
1,01840
3,00783
2,00650
4,01100
4,01285
3,00630
4,00770
2,00890
3,99999
1,01100
2,01157
4,01120
4,99999
2,99999
3,00820
1,01155
3,99999
2,01200
2,01078
1,00299
4,01300
4,99999
3,01180
4,01000
2,00301
1,00275
2,01245
3,02520
3,01069
3,02880
2,01440
1,00350
3,01286
1,99999
3,01670
3,99999
3,02317
3,01420
3,01860
2,01325
4,01290
1,00910
3,01841
2,01050
1,99999
3,99999
2,01150
2,01400
3,02236
2,01050
2,01175
1,01150
2,00776
3,01014
1,99999
1,00982
3,99999
2,99999
2,02515
4,99999
2,99999
3,00699
4,01675
5,01083
2,00880
3,06967
3,02650
2,99999
4,02250
4,00600
3,99999
4,99999
3,02195
2,00840
2,99999
1,99999
3,00440
4,99999
1,01300
2,00560
4,99999
3,02570
2,01825
4,00720
5,99999
2,02350
2,01140
3,01104
3,00237
4,99999
3,01560
3,00769
5,00348
2,00846
4,99999
4,01580
5,99999
4,99999
4,99999
2,00462
1,00650
3,00557
3,00462
2,99999
4,03700
2,00247
5,99999
2,99999
2,00850
3,00532
3,03500
3,00502
5,99999
4,01555
2,00750
4,01675
4,99999
2,99999
2,99999
4,00680
2,99999
3,99999
3,01666
1,99999
2,01411
3,06967
3,03590
4,99999
4,99999
2,01660
4,99999
1,99999
2,99999
3,99999
2,99999
3,99999
4,01200
4,01720
3,01494
3,00705
2,00960
1,99999
1,00415
3,99999
5,99999
3,01020
1,00215
1,00776
2,99999
2,01601
5,99999
2,00950
2,99999
4,01233
3,01769
4,00675
3,00510
5,99999
4,00880
4,01370
1,01635
4,99999
1,00560
2,00915
3,02576
2,99999
2,01000
4,99999
3,99999
2,00430
2,00478
3,02500
1,00750
3,00929
2,00458
4,01680
1,00968
3,99999
3,99999
2,00329
3,00232
2,99999
4,00680
3,02410
2,00726
2,99999
1,99999
2,99999
2,02040
5,99999
2,99999
1,01127
4,01235
4,01012
3,99999
2,00710
4,99999
2,00291
1,01227
3,01100
3,99999
2,01074
2,01215
3,01150
2,01075
1,00460
4,01813
3,00975
2,01290
3,02600
4,01610
4,99999
4,00972
2,02620
4,01580
2,01550
3,01089
3,99999
1,99999
4,02000
1,99999
2,01501
3,00370
3,00679
4,99999
4,99999
4,00817
1,00950
4,99999
4,01225
2,01040
4,01625
4,99999
5,99999
2,01675
2,01825
2,01450
1,99999
3,00943
2,00380
5,99999
4,99999
2,01850
1,00965
3,99999
4,01518
1,01373
3,01780
3,01560
2,99999
2,99999
2,00895
3,01540
4,02550
4,01545
2,01120
2,00860
2,00285
3,01580
2,01400
3,00395
2,00940
1,01051
4,99999
3,01890
2,01552
4,02450
3,02460
3,02600
1,01445
1,99999
3,00600
2,01000
4,01100
3,06967
3,99999
2,99999
3,99999
2,01250
3,00559
3,02400
3,00675
1,01580
3,01740
4,99999
1,00183
1,00910
2,99999
3,00379
2,00483
3,02660
5,99999
4,99999
3,01600
3,06967
4,99999
2,01280
2,01315
2,00900
4,00700
1,00987
3,00877
3,99999
2,00500
4,01600
3,00796
4,99999
1,01320
3,99999
1,01622
4,01270
3,02470
2,00950
1,99999
4,99999
3,00422
2,99999
4,00870
4,00600
5,99999
2,01600
1,01475
2,01140
4,01410
4,99999
3,99999
3,01980
4,99999
3,01700
3,00910
2,01340
2,99999
2,00980
4,99999
4,99999
4,01333
3,99999
2,00400
3,01305
3,03000
2,00810
2,99999
3,01965
5,99999
3,01385
1,99999
2,99999
4,99999
4,00710
5,99999
2,00937
1,99999
3,01400
3,01280
3,00690
5,99999
5,00700
4,99999
1,00181
3,00472
2,99999
3,99999
2,01475
4,00608
2,00850
4,01275
3,02400
4,99999
1,01535
3,01495
1,01315
1,00628
5,99999
2,01275
1,00975
4,99999
3,01640
3,00535
4,99999
1,00809
2,01780
4,99999
2,00800
1,01255
1,00550
4,01590
3,00640
2,01300
3,99999
2,99999
1,99999
5,01260
3,99999
4,99999
4,01250
1,02000
1,01146
1,00500
2,99999
3,00089
3,01570
1,01385
2,00217
5,99999
4,99999
4,02050
2,01036
4,99999
3,01595
2,01400
3,02500
4,00970
2,99999
3,00218
4,99999
2,02350
4,99999
2,00982
1,00768
1,00874
1,01175
4,99999
5,00354
4,02150
1,00890
3,01675
2,01102
4,99999
4,01165
2,99999
3,01157
3,02765
4,01670
2,01130
3,01500
3,99999
2,01478
2,01011
2,99999
2,99999
4,99999
5,99999
1,01928
2,01110
3,06967
4,01057
2,99999
2,99999
3,99999
3,99999
4,99999
3,01190
4,99999
5,99999
2,01060
2,99999
4,99999
4,01400
4,99999
4,01000
3,02015
3,00487
3,00759
4,99999
4,01290
1,99999
1,00704
4,99999
4,99999
2,99999
3,01510
3,01150
3,01164
2,99999
3,01680
2,01020
4,99999
2,01554
5,99999
2,99999
3,00420
2,00825
4,01110
4,99999
1,00510
2,00991
2,01189
4,99999
2,01044
3,01450
3,02300
3,02360
3,01450
2,00345
4,99999
2,01280
3,02180
2,01150
2,01180
5,01310
3,99999
4,00224
4,99999
2,99999
4,99999
4,00425
2,01375
2,00840
5,99999
3,01650
1,01000
3,99999
4,01870
5,99999
4,01920
1,99999
2,00784
2,00790
4,01125
1,00785
3,99999
1,01127
2,01362
3,99999
5,01120
3,06967
4,99999
2,01700
3,00912
2,99999
5,01145
3,02690
2,01300
1,01005
4,01335
2,99999
3,00510
3,00242
2,01046
4,01015
4,02220
5,01540
1,00600
4,01550
4,99999
1,01045
1,99999
1,99999
2,01250
3,00336
3,01420
4,99999
3,99999
4,01660
2,99999
3,00737
1,01300
5,00650
1,99999
2,00860
3,99999
2,00890
2,99999
2,99999
2,01023
2,00875
1,01208
1,00670
2,01133
3,02560
1,00970
3,02850
2,01480
1,00896
2,00800
3,99999
1,99999
2,01465
2,99999
4,02875
1,01642
2,99999
1,01476
4,01000
2,01100
1,99999
4,99999
4,99999
1,00686
4,01510
3,00495
4,99999
4,99999
3,00294
4,99999
1,01604
4,00088
2,02215
3,00920
3,03185
4,01370
2,00855
3,99999
2,00965
2,99999
2,02130
4,99999
3,01050
4,99999
2,99999
1,03185
3,01134
2,01410
3,03425
3,00540
2,00330
4,00375
1,00774
2,00391
3,00712
3,02170
1,01300
3,99999
4,00408
4,01400
2,99999
3,99999
1,99999
3,01900
2,01130
3,01463
3,99999
3,00600
4,99999
3,01190
1,01260
5,99999
2,01390
1,00346
2,99999
3,99999
4,01530
4,99999
5,00780
4,99999
3,00716
4,01315
4,99999
3,00375
3,99999
1,99999
2,01075
3,01800
4,01015
3,02900
