borough,gross_monthly_rent,income
5,9999,073200
2,0650,014000
1,0520,005000
2,0809,017000
3,0099,006888
1,0372,012480
2,0271,007000
3,9999,999998
1,0137,002744
2,0495,022951
2,0452,999998
2,0750,030150
2,9999,999998
2,9998,999998
2,9999,999998
2,0468,022000
2,0355,014300
2,0562,999998
2,9999,016464
3,0590,025500
2,9999,021000
3,0385,999998
2,9999,042600
2,0241,002430
3,0413,008000
3,0607,006192
2,0183,008040
2,0286,999999
3,9998,999998
4,0135,005988
2,0485,000439
3,0524,039000
2,9999,003500
3,0672,999998
4,9998,999998
2,0495,999998
3,0414,000700
4,9999,058000
2,9998,999998
2,0411,034372
3,0573,026000
4,9998,999998
4,0740,065000
2,0293,001632
3,9999,027000
2,9999,999998
3,0093,004300
4,9999,999998
2,9999,999998
4,9999,038900
2,0634,013600
3,0379,008299
4,9999,045000
3,0350,002410
4,9999,999998
4,9999,030400
2,0513,033000
2,0709,023000
3,9998,999998
4,9999,999998
2,0780,021252
3,9998,999998
2,0350,023400
3,0256,006156
4,0870,077000
2,0481,023400
3,0159,020000
4,9998,999998
2,0512,035580
3,9998,999998
2,9999,999998
3,0510,023500
2,9999,050000
3,0250,007488
4,9999,999998
4,9999,013800
2,0639,999999
3,0416,007740
2,0510,003600
2,0365,999999
3,0388,019156
2,0137,004000
3,0100,004410
2,9999,999998
4,9999,048000
2,0405,028300
3,9999,999998
4,9998,999998
2,0275,025000
3,0734,999998
4,9999,036500
2,0356,011192
3,0775,999998
4,9999,999998
4,1120,999998
2,0437,017096
3,1584,071500
3,1163,030000
4,9999,097000
2,9999,041900
2,9999,080000
4,0562,045500
2,0655,002160
3,2200,110500
4,9999,999998
2,9998,999998
3,0155,000070
4,9999,999998
2,0817,006400
3,9998,999998
2,0512,022000
3,2160,074000
4,9998,999998
2,0633,036400
3,0940,999998
4,0552,019800
2,0762,050000
3,1320,052300
4,0587,012000
3,9999,112001
4,9999,057812
2,0480,033000
2,1005,031200
3,9999,127801
4,0645,006064
2,9999,999998
3,0443,006750
2,9999,023132
4,9999,021000
2,9999,019752
4,9998,999998
2,9999,999998
3,9999,105001
4,0698,028000
2,0432,003600
3,0280,001200
4,0393,011000
4,9999,098300
1,0660,040000
2,0850,035120
4,0735,015600
1,0760,020328
2,0842,030000
2,0458,011000
3,2200,102001
4,9999,039800
1,0121,006912
1,9999,052000
2,0340,023000
3,0501,050000
4,9999,089600
1,0814,015300
2,0393,059000
3,0340,017050
4,9999,033000
1,9999,029560
2,0612,072000
4,0850,055000
1,9999,999998
2,0455,019000
3,0429,037000
1,0155,006600
2,0413,006912
3,0690,044000
4,0730,010080
4,0495,035000
1,0408,019300
2,0438,050000
3,0227,006756
3,9998,999998
4,0565,040015
1,0430,007200
2,0493,999998
2,9999,047200
3,1178,080000
4,0675,018120
1,1008,109000
1,0765,064000
2,0385,028588
3,0650,043000
4,9999,999998
2,0497,026000
3,0518,037100
4,9999,065400
1,9999,028100
2,0273,007368
3,0600,999998
4,9999,031500
1,0700,999998
2,0272,999999
3,9999,999998
4,9999,062000
1,9999,999998
2,9998,030000
3,9999,018600
4,9999,027800
1,0695,067000
2,0795,058000
3,9999,010000
4,9999,012000
4,0497,025600
3,9999,999998
3,9999,015271
4,0965,063900
1,9999,009600
1,9999,054800
2,0491,008400
3,0837,999998
4,0725,061000
1,0497,077000
2,0464,035840
3,0650,140000
1,0250,005300
2,0505,039400
3,0700,080000
4,0725,999998
1,0420,005072
2,0805,041110
3,0913,006000
4,0398,036500
1,0353,001290
2,9999,018618
3,0379,999998
4,0824,054000
4,9999,033500
1,9998,999998
3,9999,999998
4,0261,008000
1,0600,040574
2,0550,999998
2,9999,022000
4,0482,033000
1,0702,076000
2,0550,015200
3,9999,088750
4,0810,094000
1,1040,999998
2,0421,030500
3,9999,084000
1,0663,048000
2,0942,008000
4,0560,018560
1,0400,999998
2,0642,030000
3,0522,004000
4,9999,999998
1,0575,045000
2,9999,040200
3,9999,999998
4,9998,999998
1,0890,999998
2,9999,030000
4,9999,087000
3,0925,040000
4,9999,018000
1,9999,035000
2,0125,999998
3,0250,999998
4,0891,069000
1,0360,005350
2,9999,062000
3,0322,022000
4,0552,022000
1,9998,999998
2,0680,999998
3,9999,037000
4,0416,999998
1,0750,025000
2,9998,999998
3,0254,012692
4,0814,027000
1,9999,999998
2,0137,006432
3,0215,999998
4,9999,999998
1,0407,007000
2,0695,999998
4,0207,017200
4,0740,020000
4,0693,052000
2,0351,012180
3,2200,013000
3,9999,100000
4,0414,004608
2,9998,999998
1,0807,053500
2,0343,006696
3,0285,000168
1,0546,021690
2,0140,002532
3,0509,999998
4,0745,046000
5,9999,014100
1,0355,999998
2,0258,004576
3,0809,034000
4,0875,036000
5,0460,005600
1,0320,022200
2,0300,026132
3,0865,050000
4,9999,060000
5,0570,999998
1,0570,010608
2,0225,999998
3,0406,030000
4,0320,045000
5,0615,022219
5,9999,999998
1,0679,030900
2,0576,027000
3,0395,040830
4,0595,999998
4,0340,009660
5,9999,067000
1,0518,009000
2,0483,006972
3,0929,011200
3,0840,999998
4,0480,010000
5,0209,999998
1,0292,999998
2,0350,999998
2,0135,005916
3,0842,075000
4,9998,999998
5,9999,021000
1,0185,999998
1,9998,999998
2,0404,005000
4,0540,009000
5,9999,999998
1,0122,005916
2,0474,018000
3,0830,031000
4,0870,021000
5,0725,999998
1,0305,999998
3,0459,034440
4,0225,010100
5,0750,032000
1,0211,009912
2,9999,999998
3,9998,999998
4,9999,025000
5,9999,100001
5,9999,007000
1,9998,030000
3,1240,033000
4,9998,058000
4,9999,029080
5,0783,098000
2,0530,006000
3,9999,030000
2,0215,999998
3,0875,999999
4,9998,999998
5,9999,040000
1,0445,018775
1,9998,012064
2,0466,005660
3,9999,083620
4,0570,027000
5,9999,009600
1,0289,005148
2,0333,053000
3,9999,087000
4,0740,025000
5,9999,092400
1,0295,004628
2,0223,006504
3,2200,999998
4,0665,040000
1,0316,003600
2,9999,999998
4,9999,065000
1,0269,011000
2,9999,020200
4,9999,999998
2,9999,999998
1,0490,999998
4,9999,026000
4,9999,999998
5,9999,999998
4,0788,999998
1,0775,004800
4,0450,999998
4,1410,020000
4,0650,016200
4,9999,999998
4,0600,038000
4,0525,999998
2,0807,014000
4,0320,027000
4,0472,015000
4,0750,999998
4,9999,029008
1,9998,999998
4,0960,999999
4,0403,014072
1,9998,999998
4,0650,021000
4,0900,999998
4,9998,999998
2,0238,002262
3,9998,999998
2,0690,018000
1,0113,006130
2,0137,004248
2,0459,999998
2,0593,025000
2,9999,015600
2,9999,058000
2,9999,999998
2,9999,999998
2,9999,083000
2,0755,017600
2,9998,999998
2,0305,003000
2,0520,013312
2,9999,065208
2,0251,005208
3,0290,016300
3,0446,999998
2,0140,002400
2,0440,040000
3,0380,999998
2,0175,008000
3,0265,001664
4,0452,005000
2,0560,037000
3,0710,999998
4,9999,036834
2,0770,006168
3,1200,100000
2,0458,090090
3,9998,999998
2,0482,065000
3,9999,999998
4,9999,007200
2,9999,026600
3,0125,005338
4,9999,999998
3,9998,999998
4,0690,034000
2,0478,022300
2,9999,015720
3,0129,003210
2,9999,077500
3,0204,999999
4,9999,052000
2,9999,012000
3,0375,003770
4,9999,031808
2,0994,049000
2,9999,073000
4,9999,999998
2,0522,011800
4,9999,999998
2,9998,999999
3,0349,018500
4,0407,020000
2,0740,185000
3,0360,005410
2,0543,007104
4,0194,007164
2,9999,999998
4,1365,025000
2,9999,999998
3,9998,999998
4,9999,049000
4,0519,015000
2,0555,042800
3,0298,030310
4,9999,004600
2,0140,006816
2,0137,003480
3,0413,999998
4,1112,029000
2,0445,014700
3,0830,042000
2,0592,047000
3,0700,999998
4,0430,999998
2,9999,999999
3,9998,999998
4,9999,136501
2,0355,009000
3,0527,999998
4,9999,072000
2,9999,999998
3,0300,020500
4,9999,015643
4,9999,057000
2,0568,004656
3,0587,083100
3,9998,999998
4,9999,020200
2,9998,999998
4,9999,999998
2,9999,999998
3,1330,999998
4,0515,012000
2,0734,026000
4,9999,053912
2,9999,022040
3,0450,020000
4,9999,101700
2,0635,035000
4,9999,023000
2,0624,037060
3,9999,064000
2,0506,006000
3,0630,005320
4,0605,026000
4,0564,999998
2,0448,000460
2,9999,007620
3,0585,999998
4,9998,999998
2,0500,018000
3,0935,020750
4,9999,118535
2,0325,006324
2,9999,016668
3,1078,033000
4,9999,076000
2,0400,999998
3,9999,063000
4,0236,020000
2,0461,016000
3,1130,035000
4,9999,009500
4,9999,048000
2,0192,009800
3,1590,999998
1,0427,031800
2,0510,004200
2,9999,050000
3,9999,999998
1,9998,999998
2,9999,999998
4,9999,021000
1,0449,009744
2,0845,030000
3,0196,999998
4,9999,999998
1,0400,010600
2,0443,065332
3,1170,004000
4,0578,008430
1,9998,999998
2,0650,031432
3,0850,999998
4,0438,020000
1,9999,999998
2,0511,037500
3,0215,005330
1,0855,050000
2,0350,018000
3,9999,042000
4,9999,999998
3,0200,022000
1,0500,020000
2,0338,005336
2,0597,031000
3,9998,999998
4,0585,019000
1,0669,063000
1,0537,012648
2,0679,034200
3,0656,018000
4,0562,034000
1,0422,033000
2,9999,006000
3,0569,999998
4,0525,018800
1,0785,999998
2,0526,006000
3,0780,071000
4,0835,999998
1,0137,006816
2,0375,999998
4,9999,009600
1,0650,999998
2,0631,023000
1,0500,999998
3,9999,009000
4,9999,061700
4,9999,999998
1,0726,063000
2,0493,026000
3,0635,007980
3,9999,045099
4,0785,042000
1,9999,045000
2,9999,060000
1,0980,014550
2,0384,032397
3,0528,035000
4,0550,999998
1,9999,071000
2,0535,032500
3,0550,045000
4,0424,007440
1,0137,005416
2,0443,008400
3,0687,999998
4,9999,050000
1,9999,004200
2,0765,999998
3,0910,017000
1,0485,046000
2,0613,021600
3,1300,999998
4,9999,999998
1,9998,999998
2,0430,019000
3,0724,064300
4,9999,022500
1,9999,999998
2,0477,028000
2,9999,026000
3,9999,099600
4,0538,019000
1,9998,999998
2,1365,999998
3,1408,125001
4,9999,007104
2,0640,031000
3,0750,999998
4,9999,037000
2,0542,059800
3,0765,011750
4,9999,011268
1,9998,999998
2,9999,999998
3,0400,061000
4,0645,012000
2,9999,020664
4,0510,027000
1,0862,999998
2,9999,999998
3,9999,222001
4,9999,052000
1,9999,999998
2,0493,019200
3,0540,035000
2,0347,022000
3,0292,017000
4,9999,085800
1,9999,079500
2,0670,044000
3,0530,014000
4,0732,038000
1,0346,022800
2,0419,040000
4,0428,038000
1,0672,037110
2,9999,999999
3,0902,005000
4,0467,027000
1,0625,005000
3,9999,999998
4,0640,068000
2,0171,008364
3,0422,029800
4,9999,018492
1,0269,058082
2,1429,999998
3,9998,999998
4,1200,014000
2,0370,005616
3,9999,021400
4,0685,041000
1,0448,999998
2,9998,999998
2,0758,010000
4,9999,083641
1,9999,031800
2,0475,999998
3,9999,079400
4,9999,028000
1,0326,001632
2,0276,007968
3,0153,999998
4,9998,999998
5,9999,999998
1,9998,999998
3,0485,019000
4,9999,038280
5,9999,999998
1,1000,023400
2,9998,999998
3,0416,035300
4,9999,007812
5,9999,006600
1,0563,006600
3,0190,008000
5,9999,999998
4,0790,042000
5,9999,999998
1,0429,008960
2,0495,005400
3,9999,999998
3,0127,005664
4,9998,999998
5,0710,045000
1,0216,008604
2,0139,001625
2,0140,012020
4,0405,999998
5,0535,110001
1,0182,006480
1,9999,015000
3,0185,999998
5,9999,065000
3,9999,040900
4,9999,033000
1,0595,050000
2,9999,041000
3,0240,006000
4,0259,027800
5,0986,999998
1,0240,007744
2,0970,131000
4,0495,025000
5,0950,069000
5,9999,999998
1,0228,999998
2,0790,068000
3,0874,999998
4,0630,025000
4,0200,080000
5,0266,007530
1,0427,020000
2,0330,999998
3,0306,070000
3,1130,045000
4,0380,009720
5,0325,008472
2,0372,016000
1,0180,012316
2,0497,016152
3,0540,030000
4,9999,999998
5,9999,047000
1,0450,011000
2,9998,001240
3,9999,042000
4,0440,070000
5,9999,106000
1,0206,008338
2,0502,046400
3,9999,999998
4,0751,024645
5,9999,004620
1,9998,999999
2,9999,999998
3,0590,026000
5,9999,099120
1,0464,007832
2,9998,999998
3,9999,086010
4,0850,062000
5,9999,005000
5,9999,060000
2,9999,999998
1,0180,006000
2,0445,037200
3,0141,048065
1,0326,044000
2,0255,999998
3,0125,006600
4,9999,026000
2,0495,999998
2,9999,012420
2,0346,999998
2,0615,031000
2,9999,010256
2,9999,999998
2,9999,065000
2,9999,050000
2,9999,999998
2,0452,010686
2,0446,018200
2,0800,010000
3,0446,027000
2,0244,999998
3,0476,999998
3,0416,013500
2,0749,007392
3,9998,999998
4,0253,005760
2,0408,006500
3,0338,008184
4,9999,058700
3,0370,019787
2,0619,008628
3,9999,999998
4,9999,019896
2,0819,017000
4,9999,999998
2,0543,057607
3,0634,021000
4,0945,012000
4,9999,069000
2,0392,009600
2,9999,058000
3,0400,024000
4,9999,999998
2,9998,999998
4,9999,003600
2,9999,067000
3,0450,013700
4,9999,999998
2,0977,030000
3,9999,999998
4,9999,051800
2,0523,022600
2,0567,024700
3,0370,025000
2,9998,999998
3,9998,999998
4,0570,036000
3,0609,015000
2,0527,025500
3,0295,008540
4,0810,024000
2,0397,012000
3,0300,999998
2,9999,103000
3,0470,999998
4,1125,109000
2,9999,050000
3,0241,012492
4,9999,074000
4,9998,015840
2,0489,999998
3,0388,006700
4,9999,031000
2,0460,034224
2,9998,999999
3,0330,999998
4,9999,100000
2,0162,009000
3,0320,018000
2,9999,999999
3,0215,051460
4,0505,006100
2,9999,999998
4,0325,999998
2,9999,030000
3,0941,999998
4,9999,048000
2,0753,073500
3,0740,050000
4,9999,019500
4,9999,061000
2,0425,050000
3,1278,999998
3,9998,999998
4,9999,056000
2,9999,030000
2,0980,030000
3,0925,999998
4,9998,999998
2,9999,025000
3,1500,110000
4,9999,999998
2,9999,053500
3,0350,025000
4,9999,061000
2,9999,999998
3,0515,999998
2,0530,028640
3,1066,065000
4,0481,016248
3,0982,065150
4,9998,999998
2,9999,043400
3,0604,999998
4,9999,035800
3,9999,080000
4,0361,013626
2,0590,015600
2,9999,205000
4,0475,008788
2,9999,999998
3,0360,005700
4,0485,005704
2,0325,014616
3,9999,999998
4,9999,020000
2,9999,026500
3,0780,111500
4,0990,100000
2,9999,070000
3,9999,020000
4,9999,010000
2,0375,018520
3,9999,001000
4,0455,077100
4,9998,999998
2,0550,051000
3,9999,022786
3,9999,150026
4,0290,009432
1,9999,094600
2,0478,014600
3,9998,185001
4,9999,075000
1,0609,017424
1,9999,999998
2,0380,004000
3,0428,058000
4,9999,067000
1,0876,000350
2,9999,033800
4,9999,103500
1,9999,056200
3,9998,999998
4,0270,999998
1,9999,063000
2,0447,021580
3,0447,033600
4,0702,011000
1,0210,007200
3,0645,025000
4,9999,025000
1,0441,020000
2,0485,041000
3,0171,008174
3,9998,999998
1,0341,004840
2,0571,008000
2,9999,121000
3,1281,041100
4,9999,011400
1,1015,075000
1,9998,999999
2,0315,003450
3,0990,035500
4,9999,014624
1,9999,104060
2,0538,000900
4,9999,096000
1,9999,018500
2,0387,029100
2,0538,018000
3,9999,100001
4,9999,030000
1,9999,999998
2,9998,999998
4,9999,014000
2,0640,050000
4,9999,999998
4,0480,042000
1,0805,041000
2,0540,014600
3,0922,007244
2,0163,007968
4,0845,048000
1,1065,040300
2,0583,025000
3,0850,050000
1,9998,999998
2,0530,025000
3,0675,999998
4,9999,999998
1,0484,003700
2,0580,023000
3,0855,038100
4,0952,027000
1,0480,035000
2,9999,999998
3,1012,043700
1,0384,003240
2,0609,004776
4,1719,061000
1,9998,999998
2,9999,016600
3,9999,999998
3,9998,999998
4,9999,047000
2,0243,019944
2,0795,060000
3,0746,999998
4,9999,036000
1,9999,038000
2,9998,999998
3,9999,088000
4,1442,136160
1,0913,024000
2,9999,090000
3,9999,010000
4,9999,010800
1,0532,045000
3,9999,040000
4,9999,031200
1,0578,999998
2,0640,020150
3,9999,043000
4,9999,040000
1,9999,075250
2,1015,026000
3,9998,999998
4,9999,999998
1,1400,051000
2,0664,999998
3,0583,018225
4,9999,038700
1,0407,010500
2,0500,999998
3,0140,020000
4,9998,999998
1,0282,011330
1,0560,027500
2,0630,050000
3,0620,999998
4,0673,019000
1,9998,999998
3,0397,999998
4,0700,039000
1,0690,029000
2,0825,030000
4,1010,027000
1,0541,009644
2,0150,004848
4,0650,005736
1,0496,010000
2,0438,004000
4,9998,999998
4,0755,999998
4,9998,999998
2,0374,044000
3,0935,044700
3,9999,999998
4,0611,072000
1,0577,024650
2,0275,012000
1,0325,019920
2,9998,999998
4,0960,999998
1,0429,029388
2,0476,012838
3,0125,007032
5,9999,055500
1,0396,018340
2,0226,010080
3,9998,999998
5,9999,016000
1,0270,014600
2,9998,999998
3,0722,018000
4,9999,999998
5,9999,999998
1,0438,022024
2,0525,999998
3,0680,022000
4,9999,999998
5,0655,053800
5,9999,999998
1,0316,010504
2,1060,140000
3,0429,018415
4,0598,020000
4,0510,999998
5,9999,999998
1,0385,005000
2,0420,008040
3,9998,999998
3,0362,013000
4,9999,014028
5,0503,019036
1,0560,015150
2,0134,005952
3,0555,047683
4,9999,026400
5,0715,040000
1,0501,006912
1,9998,999998
2,0498,019000
4,9999,999998
5,9999,999998
1,9998,999998
2,9999,999998
3,9998,999998
4,1200,120000
5,9999,056000
1,0274,005916
2,9999,014932
3,0742,100000
5,9998,000792
1,0455,024000
2,9999,100000
3,1235,090000
4,0529,030000
5,9999,100000
1,0344,002040
2,9999,095000
4,0455,035000
5,0558,011364
2,9999,024900
3,1880,060000
3,1300,075000
4,0910,999998
5,9999,040000
1,0162,005600
1,0227,007152
2,0447,016757
3,1230,045000
4,0276,999998
5,0689,030000
1,0313,002616
2,0310,006240
3,9999,100000
4,9999,999998
5,0220,016084
1,9998,002400
2,9999,999998
3,2200,999998
4,0450,999998
1,0287,004872
2,0615,999998
3,0455,999998
4,0440,020000
5,9999,024100
1,0525,028000
2,9999,070000
4,9999,080000
1,0459,999998
3,0458,018560
2,0428,044830
3,0341,001992
1,0251,002616
2,0215,008320
3,9998,999998
2,0226,009024
2,0630,022010
2,9999,057000
2,0441,002880
2,0718,010472
2,1500,100000
2,9999,999998
2,9999,999998
2,0445,004224
2,0750,003010
2,0542,999998
2,0555,030000
2,0835,046000
2,0845,037000
3,0550,008000
2,9999,999998
3,0523,021000
2,0139,017000
3,9998,999998
2,0600,023000
3,0531,014576
3,0315,013000
4,0470,017000
2,0475,999998
2,0630,025000
4,0441,021000
2,0459,008244
3,0643,026600
4,9999,012348
3,9999,999998
4,0860,042000
2,9999,079000
3,0647,013920
4,9999,016656
2,0526,011700
3,0247,999998
4,9999,036000
3,0285,005400
4,0820,032000
2,0280,999998
3,0400,999998
4,9999,010800
2,0425,007500
3,0801,040000
4,0900,999998
2,9999,004334
2,9999,032275
3,9999,023000
4,0568,015000
2,0610,015000
3,9998,999998
3,0398,009600
4,9999,069000
2,0680,029000
2,0451,011300
3,0480,002400
4,0207,006228
2,0557,030000
3,0118,001300
4,9998,999998
2,0650,028600
3,0298,999998
4,9999,999998
2,9999,999998
3,9999,001768
4,9999,057000
4,1000,999998
2,9998,999998
3,0462,020260
4,9999,054000
2,0465,013000
3,1475,022400
4,9999,004800
4,0534,999999
3,0531,006864
2,0463,014000
3,1275,064900
4,9999,999998
2,0299,019020
3,0549,011000
4,0381,013000
2,9999,027000
2,9999,999999
4,9999,041500
2,9999,032000
3,1960,026100
4,9999,007000
2,0355,040500
3,0680,028025
4,9999,035000
2,0642,015000
3,0975,100500
4,9999,119000
4,9999,067400
2,0360,035268
4,0555,999998
2,0299,005200
3,0322,014500
4,9999,031889
2,0850,999998
3,0627,025200
4,9999,019932
2,9999,020200
3,0645,999998
4,9999,040000
2,0379,006639
3,9998,999998
4,9999,066200
2,9999,077000
3,0584,044000
2,0755,030000
3,2200,999998
4,9999,050840
4,9999,999998
2,9998,999998
3,0670,029000
2,0876,134800
3,0340,005400
4,0430,038200
2,0850,999998
4,0790,019300
2,0379,021831
3,9999,999998
4,1130,032015
2,0778,025000
3,2110,030000
4,9999,069000
2,0598,999998
3,9999,060000
4,0950,055000
2,0530,050000
4,9999,053000
2,0589,035000
3,9998,999998
4,9999,999998
4,9999,022000
1,9998,999998
2,0893,088000
3,0713,041000
3,0278,011000
4,0591,999998
2,9999,005100
1,9999,999998
2,0389,012800
3,0895,025000
4,9999,999998
4,9999,050000
1,0680,041000
2,0847,000360
3,0697,025000
1,9999,110200
2,0710,036300
4,9998,999998
1,0633,061000
2,0448,003000
3,9998,999998
4,1450,060050
1,0730,050000
2,0148,005880
3,1395,083000
4,9998,999998
1,0359,007200
2,0414,022000
3,0626,056000
3,1198,063100
4,0700,036910
2,0485,999998
2,0245,015000
3,9999,999998
1,0340,020000
1,9999,043500
2,9998,999998
4,9999,019172
1,9999,072400
2,0288,002800
3,9998,999998
1,0678,046528
3,0825,027280
4,9999,999998
1,0638,030000
2,9999,004200
3,9999,999998
4,9999,008400
1,0450,007800
4,9999,999998
4,0828,999998
3,0395,999998
1,9999,999998
2,9999,051000
2,0156,008848
3,0539,076000
4,0740,999998
1,9999,019000
2,0695,013900
3,0873,999998
4,0318,999998
1,0226,018231
2,0247,010400
3,2020,200002
4,0598,010698
2,0747,011000
3,0567,033000
4,9999,075000
1,0170,006200
3,1850,108001
4,9999,999998
1,0600,030240
2,9999,019000
3,0762,999998
4,0626,014625
4,9998,999998
1,9999,020000
2,0585,999998
3,0443,074000
3,0845,008000
4,0245,003900
1,9999,999998
2,0215,025000
2,0423,999998
3,0915,050000
4,0315,005240
1,9999,999998
1,0556,018500
2,0733,040000
3,0819,001700
1,0581,038520
2,0805,027500
3,9998,999998
4,0670,023000
1,9999,040000
2,9999,028000
3,1306,999998
4,9999,029613
1,0250,014000
2,0151,002388
3,9999,046500
1,0753,105000
2,0133,007000
3,0136,006432
4,9999,007100
4,9999,014484
1,9999,008400
2,0173,999999
3,1340,065000
3,1079,043300
1,0565,007396
2,0600,004300
2,0295,002400
4,0343,009400
1,9998,022100
1,0263,009000
2,0873,008815
3,0505,022300
4,1025,050650
1,0588,014400
2,0600,032016
4,0486,023800
2,0153,006300
4,9998,999998
1,9998,999998
2,0480,019280
3,1311,050000
4,0592,031000
1,9999,014400
2,0350,999998
3,0630,030000
1,0450,009000
2,0350,999998
3,9999,044960
4,0582,040000
4,0779,999998
1,0572,004602
3,9999,011100
2,0455,090000
3,9999,999998
4,0800,015000
1,0539,017200
1,0610,039780
2,9998,999998
3,0450,029800
5,0635,020000
3,0300,037560
4,9999,999998
1,9999,999998
2,0450,018200
3,0619,021812
4,9999,999998
5,9999,999998
1,0140,005916
3,0166,006000
4,0442,030000
5,9999,999998
1,0137,007768
3,0112,004956
4,0510,018000
5,9999,999998
5,9999,033000
1,0625,007486
2,9999,142700
4,0401,014200
4,9999,008000
5,0550,014000
1,0618,999998
3,0890,039000
3,9999,045000
4,9998,999998
5,9999,999998
1,0278,001200
2,0525,008000
3,9999,999998
4,9998,999998
5,9999,062000
1,0137,003700
1,0770,028900
3,9999,016656
4,9999,025000
5,9999,061000
1,0135,999998
2,1235,999998
4,0475,999998
5,9999,030000
1,0219,015080
2,0182,001320
4,0550,021600
5,9999,999998
1,0141,006408
2,0598,070000
3,0800,055000
4,0282,012000
5,9999,006500
5,9998,999998
2,0144,005160
3,0905,030000
3,0175,001600
4,0176,007056
5,0780,999998
1,0299,004584
2,0343,046000
2,0172,018916
3,0529,024000
4,0600,999998
5,0650,039000
1,0153,004488
1,0648,018431
2,9999,026500
3,9998,999998
5,9999,032000
1,0661,027000
2,0292,020254
3,9999,999998
4,9999,999998
5,0680,050220
1,0137,005156
2,0435,999998
3,0821,042300
4,9998,999998
5,9999,999998
1,0475,006030
2,1190,045000
5,9999,999998
3,0571,011000
1,0452,009600
3,0252,009288
1,0361,006792
3,0277,999998
1,0410,999998
2,0473,999998
2,9999,071000
2,0759,030000
2,9999,043000
2,0570,035000
2,9999,999998
2,9999,012000
2,9999,045000
2,9999,044000
2,0895,026000
2,0150,020000
2,0576,017000
3,9998,999998
2,0465,041000
3,0459,014640
2,9999,034800
3,0533,034100
2,0619,053000
3,0144,005500
2,0821,019764
3,0642,045500
4,0631,054800
4,0600,023600
2,9999,999998
3,9998,999998
3,0400,007000
4,0540,040360
2,0460,012096
3,9999,006760
2,0495,025000
3,0226,999998
4,0575,120000
2,0315,016000
3,9999,999998
4,9999,006864
3,0153,007510
4,1066,055000
2,9998,999998
3,0125,005916
4,9998,999998
2,0735,999999
3,0180,010200
2,9999,036000
3,0335,999999
4,9999,049000
2,9999,012000
3,0230,019500
2,9999,999998
3,9999,027810
4,9999,018880
2,0649,015000
3,0424,028160
4,9999,015700
2,0565,020000
3,0237,011620
3,0459,015000
4,0135,003600
2,0516,021500
4,0474,006038
3,0217,005084
4,9999,030000
2,9999,068596
3,0268,004200
2,0159,005700
3,0304,005778
4,0320,043750
2,0850,015000
4,9999,077400
2,0186,008532
4,9999,066000
2,0650,999998
3,9998,999998
4,9999,999998
2,0300,068500
2,0416,018000
3,0436,006600
4,0404,045100
4,9999,040000
3,9999,999998
4,0540,029000
2,0636,012840
3,0500,999998
4,9999,999998
2,0920,031200
3,0830,999998
4,9999,019800
3,0740,045060
4,9999,045800
2,9999,010572
3,0392,011928
4,9999,047000
4,9998,999998
2,9999,999998
3,2160,070000
3,1529,130000
4,9999,062000
2,9999,020600
3,9999,999998
4,9999,035190
2,9999,030300
3,2040,090000
4,9999,999998
3,0462,041000
4,9999,068000
2,0638,038100
3,0927,036050
4,0424,999998
2,9999,020000
3,9999,078100
4,0630,042000
2,9999,063139
3,9998,999998
4,9999,129680
3,9999,100001
2,9999,059092
2,9999,061000
3,2200,180001
4,0361,016100
2,9999,027400
4,9999,094200
2,9999,012000
3,9999,999998
4,0510,999998
2,9999,999998
3,9999,031418
4,9998,999998
2,9999,072100
4,0430,017000
2,0585,077000
3,9999,014000
1,9998,999998
2,0555,017100
3,0475,019000
4,9999,031648
4,1210,032000
1,9999,040000
3,0505,999998
2,9999,999998
3,0437,030400
4,9999,056000
1,9999,021600
2,9999,035000
3,0202,009058
4,9999,042000
1,0270,012000
2,0601,017000
3,9999,075000
4,0630,999998
1,9999,109000
2,0485,027000
3,0960,100001
4,0360,023000
1,0550,000160
2,1018,040000
4,9999,017800
1,0478,030000
2,0290,014000
4,9999,058800
1,9999,999998
2,9999,999998
1,0333,009504
2,0528,046000
3,9999,999998
3,0470,054000
4,0570,019000
2,9999,039000
3,0259,999998
4,0600,062050
1,0640,014000
1,9998,999998
2,9998,999998
1,9998,999998
2,9998,003040
3,9999,999998
4,9999,035000
2,0565,011850
3,0840,075000
4,9999,020000
3,2200,121000
4,9999,999998
1,9999,044000
3,0652,050000
4,1060,999998
1,0930,058000
2,0463,022000
3,0800,066200
3,0667,010000
1,0550,038000
2,9998,999998
2,9999,118001
3,0504,088500
4,9999,999998
1,0383,013000
2,9999,046000
3,0990,100501
4,9998,999998
1,9998,999998
2,0430,030000
3,0840,037300
4,0950,999998
2,0384,010000
3,0920,035010
1,0450,019000
2,0930,050000
4,0548,036000
1,0440,106000
2,0117,003000
3,2200,999998
4,0376,020000
2,0267,011280
3,0263,028000
3,0883,023000
4,9998,999998
1,9999,054000
2,1040,131000
2,1130,031000
3,1330,031000
4,1135,008000
1,0196,013888
2,0441,010000
3,2200,016000
4,0572,999998
1,0310,026500
2,9998,999998
3,9999,999998
4,9999,999998
1,0370,022480
3,9999,057500
4,9999,065000
1,0816,066000
2,9998,999998
3,0400,999998
4,9999,043200
1,9998,999998
2,0340,012000
3,1630,070000
4,0620,030000
4,0630,070300
1,0357,036000
2,9999,044000
3,1165,033000
3,9998,117000
1,0901,040000
2,0675,011000
